date,sku_id,units_sold,is_promo,is_stockout,year,month,day_of_week,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,rolling_mean_7,rolling_mean_30,units_sold_diff
2025-12-20,MBA15,328,0,0,2025,12,5,1,0,1,395.0,311.0,378.14285714285717,375.23333333333335,-67.0
2025-12-21,MBA15,56,0,1,2025,12,6,1,0,1,328.0,333.0,380.57142857142856,373.1333333333333,-272.0
2025-12-22,MBA15,388,0,0,2025,12,0,0,0,1,56.0,436.0,341.0,360.5,332.0
2025-12-23,MBA15,80,0,1,2025,12,1,0,0,1,388.0,381.0,334.14285714285717,362.8333333333333,-308.0
2025-12-24,MBA15,409,0,0,2025,12,2,0,0,1,80.0,407.0,291.14285714285717,355.2,329.0
2025-12-25,MBA15,392,0,0,2025,12,3,0,0,1,409.0,384.0,291.42857142857144,354.6666666666667,-17.0
2025-12-26,MBA15,388,0,0,2025,12,4,0,0,1,392.0,395.0,292.57142857142856,353.93333333333334,-4.0
2025-12-27,MBA15,317,0,0,2025,12,5,1,0,1,388.0,328.0,291.57142857142856,354.1,-71.0
2025-12-28,MBA15,820,1,0,2025,12,6,1,0,1,317.0,56.0,290.0,350.96666666666664,503.0
2025-12-29,MBA15,399,0,0,2025,12,0,0,0,1,820.0,388.0,399.14285714285717,364.43333333333334,-421.0
2025-12-30,MBA15,400,0,0,2025,12,1,0,0,1,399.0,80.0,400.7142857142857,350.46666666666664,1.0
2025-12-31,MBA15,394,0,0,2025,12,2,0,0,1,400.0,409.0,446.42857142857144,353.1,-6.0
2023-01-31,MBP14,194,0,0,2023,1,1,0,0,0,182.0,201.0,181.85714285714286,206.5,12.0
2023-02-01,MBP14,195,0,0,2023,2,2,0,0,0,194.0,190.0,180.85714285714286,199.9,1.0
2023-02-02,MBP14,196,0,0,2023,2,3,0,0,0,195.0,200.0,181.57142857142858,199.7,1.0
2023-02-03,MBP14,210,0,0,2023,2,4,0,0,0,196.0,183.0,181.0,199.7,14.0
2023-02-04,MBP14,154,0,0,2023,2,5,1,0,0,210.0,163.0,184.85714285714286,199.66666666666666,-56.0
2023-02-05,MBP14,156,0,0,2023,2,6,1,0,0,154.0,154.0,183.57142857142858,198.43333333333334,2.0
2023-02-06,MBP14,182,0,0,2023,2,0,0,0,0,156.0,182.0,183.85714285714286,196.73333333333332,26.0
2023-02-07,MBP14,198,0,0,2023,2,1,0,0,0,182.0,194.0,183.85714285714286,190.06666666666666,16.0
2023-02-08,MBP14,193,0,0,2023,2,2,0,0,0,198.0,195.0,184.42857142857142,191.36666666666667,-5.0
2023-02-09,MBP14,185,0,0,2023,2,3,0,0,0,193.0,196.0,184.14285714285714,191.3,-8.0
2023-02-10,MBP14,196,0,0,2023,2,4,0,0,0,185.0,210.0,182.57142857142858,190.56666666666666,11.0
2023-02-11,MBP14,386,1,0,2023,2,5,1,0,0,196.0,154.0,180.57142857142858,190.7,190.0
2023-02-12,MBP14,177,0,0,2023,2,6,1,0,0,386.0,156.0,213.71428571428572,196.56666666666666,-209.0
2023-02-13,MBP14,192,0,0,2023,2,0,0,0,0,177.0,182.0,216.71428571428572,196.43333333333334,15.0
2023-02-14,MBP14,184,0,0,2023,2,1,0,0,0,192.0,198.0,218.14285714285714,197.8,-8.0
2023-02-15,MBP14,200,0,0,2023,2,2,0,0,0,184.0,193.0,216.14285714285714,198.86666666666667,16.0
2023-02-16,MBP14,181,1,0,2023,2,3,0,0,0,200.0,185.0,217.14285714285714,199.43333333333334,-19.0
2023-02-17,MBP14,145,0,1,2023,2,4,0,0,0,181.0,196.0,216.57142857142858,200.26666666666668,-36.0
2023-02-18,MBP14,166,0,0,2023,2,5,1,0,0,145.0,386.0,209.28571428571428,198.7,21.0
2023-02-19,MBP14,146,0,0,2023,2,6,1,0,0,166.0,177.0,177.85714285714286,197.43333333333334,-20.0
2023-02-20,MBP14,201,0,0,2023,2,0,0,0,0,146.0,192.0,173.42857142857142,196.16666666666666,55.0
2023-02-21,MBP14,204,0,0,2023,2,1,0,0,0,201.0,184.0,174.71428571428572,196.93333333333334,3.0
2023-02-22,MBP14,209,0,0,2023,2,2,0,0,0,204.0,200.0,177.57142857142858,190.1,5.0
2023-02-23,MBP14,194,1,0,2023,2,3,0,0,0,209.0,181.0,178.85714285714286,190.76666666666668,-15.0
2023-02-24,MBP14,149,0,1,2023,2,4,0,0,0,194.0,145.0,180.71428571428572,190.53333333333333,-45.0
2023-02-25,MBP14,166,0,0,2023,2,5,1,0,0,149.0,166.0,181.28571428571428,189.16666666666666,17.0
2023-02-26,MBP14,168,0,0,2023,2,6,1,0,0,166.0,146.0,181.28571428571428,188.03333333333333,2.0
2023-02-27,MBP14,189,0,0,2023,2,0,0,0,0,168.0,201.0,184.42857142857142,187.53333333333333,21.0
2023-02-28,MBP14,180,0,0,2023,2,1,0,0,0,189.0,204.0,182.71428571428572,188.4,-9.0
2023-03-01,MBP14,193,1,0,2023,3,2,0,0,0,180.0,209.0,179.28571428571428,189.26666666666668,13.0
2023-03-02,MBP14,193,1,0,2023,3,3,0,0,0,193.0,194.0,177.0,189.63333333333333,0.0
2023-03-03,MBP14,192,0,0,2023,3,4,0,0,0,193.0,149.0,176.85714285714286,189.6,-1.0
2023-03-04,MBP14,160,0,0,2023,3,5,1,0,0,192.0,166.0,183.0,189.5,-32.0
2023-03-05,MBP14,153,0,0,2023,3,6,1,0,0,160.0,168.0,182.14285714285714,188.3,-7.0
2023-03-06,MBP14,196,0,0,2023,3,0,0,0,0,153.0,189.0,180.0,186.4,43.0
2023-03-07,MBP14,206,0,0,2023,3,1,0,0,0,196.0,180.0,181.0,187.8,10.0
2023-03-08,MBP14,189,0,0,2023,3,2,0,0,0,206.0,193.0,184.71428571428572,189.46666666666667,-17.0
2023-03-09,MBP14,194,0,0,2023,3,3,0,0,0,189.0,193.0,184.14285714285714,189.7,5.0
2023-03-10,MBP14,200,0,0,2023,3,4,0,0,0,194.0,192.0,184.28571428571428,189.56666666666666,6.0
2023-03-11,MBP14,162,0,0,2023,3,5,1,0,0,200.0,160.0,185.42857142857142,189.8,-38.0
2023-03-12,MBP14,163,0,0,2023,3,6,1,0,0,162.0,153.0,185.71428571428572,189.03333333333333,1.0
2023-03-13,MBP14,191,0,0,2023,3,0,0,0,0,163.0,196.0,187.14285714285714,187.93333333333334,28.0
2023-03-14,MBP14,163,0,1,2023,3,1,0,0,0,191.0,206.0,186.42857142857142,181.43333333333334,-28.0
2023-03-15,MBP14,206,1,0,2023,3,2,0,0,0,163.0,189.0,180.28571428571428,180.96666666666667,43.0
2023-03-16,MBP14,184,0,0,2023,3,3,0,0,0,206.0,194.0,182.71428571428572,181.43333333333334,-22.0
2023-03-17,MBP14,195,0,0,2023,3,4,0,0,0,184.0,200.0,181.28571428571428,181.43333333333334,11.0
2023-03-18,MBP14,155,0,0,2023,3,5,1,0,0,195.0,162.0,180.57142857142858,181.26666666666668,-40.0
2023-03-19,MBP14,139,0,0,2023,3,6,1,0,0,155.0,163.0,179.57142857142858,180.4,-16.0
2023-03-20,MBP14,214,0,0,2023,3,0,0,0,0,139.0,191.0,176.14285714285714,180.2,75.0
2023-03-21,MBP14,205,1,0,2023,3,1,0,0,0,214.0,163.0,179.42857142857142,181.8,-9.0
2023-03-22,MBP14,213,0,0,2023,3,2,0,0,0,205.0,206.0,185.42857142857142,183.76666666666668,8.0
2023-03-23,MBP14,198,0,0,2023,3,3,0,0,0,213.0,184.0,186.42857142857142,184.16666666666666,-15.0
2023-03-24,MBP14,186,0,0,2023,3,4,0,0,0,198.0,195.0,188.42857142857142,183.96666666666667,-12.0
2023-03-25,MBP14,148,0,0,2023,3,5,1,0,0,186.0,155.0,187.14285714285714,183.2,-38.0
2023-03-26,MBP14,129,0,1,2023,3,6,1,0,0,148.0,139.0,186.14285714285714,181.66666666666666,-19.0
2023-03-27,MBP14,196,0,0,2023,3,0,0,0,0,129.0,214.0,184.71428571428572,181.0,67.0
2023-03-28,MBP14,189,0,0,2023,3,1,0,0,0,196.0,205.0,182.14285714285714,182.0,-7.0
2023-03-29,MBP14,167,0,0,2023,3,2,0,0,0,189.0,213.0,179.85714285714286,182.7,-22.0
2023-03-30,MBP14,196,0,0,2023,3,3,0,0,0,167.0,198.0,173.28571428571428,181.96666666666667,29.0
2023-03-31,MBP14,213,0,0,2023,3,4,0,0,0,196.0,186.0,173.0,182.5,17.0
2023-04-01,MBP14,412,1,0,2023,4,5,1,0,0,213.0,148.0,176.85714285714286,183.16666666666666,199.0
2023-04-02,MBP14,163,0,0,2023,4,6,1,0,0,412.0,129.0,214.57142857142858,190.46666666666667,-249.0
2023-04-03,MBP14,191,0,0,2023,4,0,0,0,0,163.0,196.0,219.42857142857142,189.5,28.0
2023-04-04,MBP14,197,0,0,2023,4,1,0,0,0,191.0,189.0,218.71428571428572,190.53333333333333,6.0
2023-04-05,MBP14,187,0,0,2023,4,2,0,0,0,197.0,167.0,219.85714285714286,192.0,-10.0
2023-04-06,MBP14,201,0,0,2023,4,3,0,0,0,187.0,196.0,222.71428571428572,191.7,14.0
2023-04-07,MBP14,183,0,0,2023,4,4,0,0,0,201.0,213.0,223.42857142857142,191.53333333333333,-18.0
2023-04-08,MBP14,160,0,0,2023,4,5,1,0,0,183.0,412.0,219.14285714285714,191.33333333333334,-23.0
2023-04-09,MBP14,167,0,0,2023,4,6,1,0,0,160.0,163.0,183.14285714285714,190.2,7.0
2023-04-10,MBP14,199,0,0,2023,4,0,0,0,0,167.0,191.0,183.71428571428572,189.1,32.0
2023-04-11,MBP14,187,0,0,2023,4,1,0,0,0,199.0,197.0,184.85714285714286,190.33333333333334,-12.0
2023-04-12,MBP14,207,0,0,2023,4,2,0,0,0,187.0,187.0,183.42857142857142,191.13333333333333,20.0
2023-04-13,MBP14,195,0,0,2023,4,3,0,0,0,207.0,201.0,186.28571428571428,191.66666666666666,-12.0
2023-04-14,MBP14,195,0,0,2023,4,4,0,0,0,195.0,183.0,185.42857142857142,192.73333333333332,0.0
2023-04-15,MBP14,163,0,0,2023,4,5,1,0,0,195.0,160.0,187.14285714285714,192.36666666666667,-32.0
2023-04-16,MBP14,128,0,0,2023,4,6,1,0,0,163.0,167.0,187.57142857142858,191.66666666666666,-35.0
2023-04-17,MBP14,187,0,0,2023,4,0,0,0,0,128.0,199.0,182.0,189.43333333333334,59.0
2023-04-18,MBP14,192,0,0,2023,4,1,0,0,0,187.0,187.0,180.28571428571428,190.5,5.0
2023-04-19,MBP14,205,0,0,2023,4,2,0,0,0,192.0,207.0,181.0,192.26666666666668,13.0
2023-04-20,MBP14,181,0,0,2023,4,3,0,0,0,205.0,195.0,180.71428571428572,191.96666666666667,-24.0
2023-04-21,MBP14,198,0,0,2023,4,4,0,0,0,181.0,195.0,178.71428571428572,191.16666666666666,17.0
2023-04-22,MBP14,151,0,0,2023,4,5,1,0,0,198.0,163.0,179.14285714285714,190.66666666666666,-47.0
2023-04-23,MBP14,155,0,0,2023,4,6,1,0,0,151.0,128.0,177.42857142857142,189.1,4.0
2023-04-24,MBP14,187,0,0,2023,4,0,0,0,0,155.0,187.0,181.28571428571428,188.06666666666666,32.0
2023-04-25,MBP14,190,0,0,2023,4,1,0,0,0,187.0,192.0,181.28571428571428,189.36666666666667,3.0
2023-04-26,MBP14,194,0,0,2023,4,2,0,0,0,190.0,205.0,181.0,191.4,4.0
2023-04-27,MBP14,193,0,0,2023,4,3,0,0,0,194.0,181.0,179.42857142857142,191.33333333333334,-1.0
2023-04-28,MBP14,188,0,0,2023,4,4,0,0,0,193.0,198.0,181.14285714285714,191.46666666666667,-5.0
2023-04-29,MBP14,108,0,1,2023,4,5,1,0,0,188.0,151.0,179.71428571428572,192.16666666666666,-80.0
2023-04-30,MBP14,150,0,0,2023,4,6,1,0,0,108.0,155.0,173.57142857142858,189.23333333333332,42.0
2023-05-01,MBP14,187,0,0,2023,5,0,0,0,0,150.0,187.0,172.85714285714286,187.13333333333333,37.0
2023-05-02,MBP14,201,0,0,2023,5,1,0,0,0,187.0,190.0,172.85714285714286,179.63333333333333,14.0
2023-05-03,MBP14,196,1,0,2023,5,2,0,0,0,201.0,194.0,174.42857142857142,180.9,-5.0
2023-05-04,MBP14,189,0,0,2023,5,3,0,0,0,196.0,193.0,174.71428571428572,181.06666666666666,-7.0
2023-05-05,MBP14,205,0,0,2023,5,4,0,0,0,189.0,188.0,174.14285714285714,180.8,16.0
2023-05-06,MBP14,154,0,0,2023,5,5,1,0,0,205.0,108.0,176.57142857142858,181.4,-51.0
2023-05-07,MBP14,161,0,0,2023,5,6,1,0,0,154.0,150.0,183.14285714285714,179.83333333333334,7.0
2023-05-08,MBP14,186,0,0,2023,5,0,0,0,0,161.0,187.0,184.71428571428572,179.1,25.0
2023-05-09,MBP14,205,0,0,2023,5,1,0,0,0,186.0,201.0,184.57142857142858,179.96666666666667,19.0
2023-05-10,MBP14,194,0,0,2023,5,2,0,0,0,205.0,196.0,185.14285714285714,181.23333333333332,-11.0
2023-05-11,MBP14,192,1,0,2023,5,3,0,0,0,194.0,189.0,184.85714285714286,181.06666666666666,-2.0
2023-05-12,MBP14,201,0,0,2023,5,4,0,0,0,192.0,205.0,185.28571428571428,181.23333333333332,9.0
2023-05-13,MBP14,156,0,0,2023,5,5,1,0,0,201.0,154.0,184.71428571428572,181.03333333333333,-45.0
2023-05-14,MBP14,167,0,0,2023,5,6,1,0,0,156.0,161.0,185.0,179.73333333333332,11.0
2023-05-15,MBP14,167,0,1,2023,5,0,0,0,0,167.0,186.0,185.85714285714286,178.8,0.0
2023-05-16,MBP14,191,0,0,2023,5,1,0,0,0,167.0,205.0,183.14285714285714,178.93333333333334,24.0
2023-05-17,MBP14,196,0,0,2023,5,2,0,0,0,191.0,194.0,181.14285714285714,181.03333333333333,5.0
2023-05-18,MBP14,205,1,0,2023,5,3,0,0,0,196.0,192.0,181.42857142857142,181.33333333333334,9.0
2023-05-19,MBP14,208,0,0,2023,5,4,0,0,0,205.0,201.0,183.28571428571428,181.76666666666668,3.0
2023-05-20,MBP14,150,0,0,2023,5,5,1,0,0,208.0,156.0,184.28571428571428,181.86666666666667,-58.0
2023-05-21,MBP14,145,0,0,2023,5,6,1,0,0,150.0,167.0,183.42857142857142,180.83333333333334,-5.0
2023-05-22,MBP14,193,0,0,2023,5,0,0,0,0,145.0,167.0,180.28571428571428,179.06666666666666,48.0
2023-05-23,MBP14,187,0,0,2023,5,1,0,0,0,193.0,191.0,184.0,180.46666666666667,-6.0
2023-05-24,MBP14,193,0,0,2023,5,2,0,0,0,187.0,196.0,183.42857142857142,181.53333333333333,6.0
2023-05-25,MBP14,207,0,0,2023,5,3,0,0,0,193.0,205.0,183.0,181.73333333333332,14.0
2023-05-26,MBP14,197,0,0,2023,5,4,0,0,0,207.0,208.0,183.28571428571428,182.3,-10.0
2023-05-27,MBP14,161,0,0,2023,5,5,1,0,0,197.0,150.0,181.71428571428572,182.4,-36.0
2023-05-28,MBP14,179,0,0,2023,5,6,1,0,0,161.0,145.0,183.28571428571428,181.33333333333334,18.0
2023-05-29,MBP14,193,0,0,2023,5,0,0,0,0,179.0,193.0,188.14285714285714,181.03333333333333,14.0
2023-05-30,MBP14,189,0,0,2023,5,1,0,0,0,193.0,187.0,188.14285714285714,183.86666666666667,-4.0
2023-05-31,MBP14,205,1,0,2023,5,2,0,0,0,189.0,193.0,188.42857142857142,185.16666666666666,16.0
2023-06-01,MBP14,189,0,0,2023,6,3,0,0,0,205.0,207.0,190.14285714285714,185.76666666666668,-16.0
2023-06-02,MBP14,198,0,0,2023,6,4,0,0,0,189.0,197.0,187.57142857142858,185.36666666666667,9.0
2023-06-03,MBP14,148,0,0,2023,6,5,1,0,0,198.0,161.0,187.71428571428572,185.43333333333334,-50.0
2023-06-04,MBP14,150,0,0,2023,6,6,1,0,0,148.0,179.0,185.85714285714286,184.06666666666666,2.0
2023-06-05,MBP14,172,0,0,2023,6,0,0,0,0,150.0,193.0,181.71428571428572,182.23333333333332,22.0
2023-06-06,MBP14,153,0,1,2023,6,1,0,0,0,172.0,189.0,178.71428571428572,182.83333333333334,-19.0
2023-06-07,MBP14,200,1,0,2023,6,2,0,0,0,153.0,205.0,173.57142857142858,182.56666666666666,47.0
2023-06-08,MBP14,196,0,0,2023,6,3,0,0,0,200.0,189.0,172.85714285714286,183.03333333333333,-4.0
2023-06-09,MBP14,218,0,0,2023,6,4,0,0,0,196.0,198.0,173.85714285714286,182.73333333333332,22.0
2023-06-10,MBP14,168,0,0,2023,6,5,1,0,0,218.0,148.0,176.71428571428572,183.53333333333333,-50.0
2023-06-11,MBP14,165,0,0,2023,6,6,1,0,0,168.0,150.0,179.57142857142858,182.73333333333332,-3.0
2023-06-12,MBP14,180,0,0,2023,6,0,0,0,0,165.0,172.0,181.71428571428572,181.53333333333333,15.0
2023-06-13,MBP14,200,0,0,2023,6,1,0,0,0,180.0,153.0,182.85714285714286,182.33333333333334,20.0
2023-06-14,MBP14,200,0,0,2023,6,2,0,0,0,200.0,200.0,189.57142857142858,183.43333333333334,0.0
2023-06-15,MBP14,199,0,0,2023,6,3,0,0,0,200.0,196.0,189.57142857142858,184.53333333333333,-1.0
2023-06-16,MBP14,187,0,0,2023,6,4,0,0,0,199.0,218.0,190.0,184.8,-12.0
2023-06-17,MBP14,159,0,0,2023,6,5,1,0,0,187.0,168.0,185.57142857142858,184.5,-28.0
2023-06-18,MBP14,161,0,0,2023,6,6,1,0,0,159.0,165.0,184.28571428571428,182.96666666666667,2.0
2023-06-19,MBP14,191,0,0,2023,6,0,0,0,0,161.0,180.0,183.71428571428572,181.4,30.0
2023-06-20,MBP14,209,1,0,2023,6,1,0,0,0,191.0,200.0,185.28571428571428,182.76666666666668,18.0
2023-06-21,MBP14,201,0,0,2023,6,2,0,0,0,209.0,200.0,186.57142857142858,184.9,-8.0
2023-06-22,MBP14,193,0,0,2023,6,3,0,0,0,201.0,199.0,186.71428571428572,185.16666666666666,-8.0
2023-06-23,MBP14,195,1,0,2023,6,4,0,0,0,193.0,187.0,185.85714285714286,185.36666666666667,2.0
2023-06-24,MBP14,379,1,0,2023,6,5,1,0,0,195.0,159.0,187.0,185.43333333333334,184.0
2023-06-25,MBP14,155,0,0,2023,6,6,1,0,0,379.0,161.0,218.42857142857142,191.16666666666666,-224.0
2023-06-26,MBP14,186,0,0,2023,6,0,0,0,0,155.0,191.0,217.57142857142858,189.76666666666668,31.0
2023-06-27,MBP14,191,0,0,2023,6,1,0,0,0,186.0,209.0,216.85714285714286,190.6,5.0
2023-06-28,MBP14,198,0,0,2023,6,2,0,0,0,191.0,201.0,214.28571428571428,191.0,7.0
2023-06-29,MBP14,198,0,0,2023,6,3,0,0,0,198.0,193.0,213.85714285714286,191.16666666666666,0.0
2023-06-30,MBP14,191,0,0,2023,6,4,0,0,0,198.0,195.0,214.57142857142858,191.46666666666667,-7.0
2023-07-01,MBP14,150,0,0,2023,7,5,1,0,0,191.0,379.0,214.0,191.0,-41.0
2023-07-02,MBP14,155,0,0,2023,7,6,1,0,0,150.0,155.0,181.28571428571428,189.7,5.0
2023-07-03,MBP14,207,0,0,2023,7,0,0,0,0,155.0,186.0,181.28571428571428,188.26666666666668,52.0
2023-07-04,MBP14,178,0,0,2023,7,1,0,0,0,207.0,191.0,184.28571428571428,190.23333333333332,-29.0
2023-07-05,MBP14,191,0,0,2023,7,2,0,0,0,178.0,198.0,182.42857142857142,191.16666666666666,13.0
2023-07-06,MBP14,184,0,0,2023,7,3,0,0,0,191.0,198.0,181.42857142857142,191.8,-7.0
2023-07-07,MBP14,203,0,0,2023,7,4,0,0,0,184.0,191.0,179.42857142857142,192.83333333333334,19.0
2023-07-08,MBP14,161,0,0,2023,7,5,1,0,0,203.0,150.0,181.14285714285714,192.93333333333334,-42.0
2023-07-09,MBP14,158,0,0,2023,7,6,1,0,0,161.0,155.0,182.71428571428572,191.76666666666668,-3.0
2023-07-10,MBP14,187,0,0,2023,7,0,0,0,0,158.0,207.0,183.14285714285714,189.76666666666668,29.0
2023-07-11,MBP14,184,0,0,2023,7,1,0,0,0,187.0,178.0,180.28571428571428,190.4,-3.0
2023-07-12,MBP14,198,0,0,2023,7,2,0,0,0,184.0,191.0,181.14285714285714,191.03333333333333,14.0
2023-07-13,MBP14,194,0,0,2023,7,3,0,0,0,198.0,184.0,182.14285714285714,191.63333333333333,-4.0
2023-07-14,MBP14,187,0,0,2023,7,4,0,0,0,194.0,203.0,183.57142857142858,191.43333333333334,-7.0
2023-07-15,MBP14,157,0,0,2023,7,5,1,0,0,187.0,161.0,181.28571428571428,191.0,-30.0
2023-07-16,MBP14,155,0,0,2023,7,6,1,0,0,157.0,158.0,180.71428571428572,189.6,-2.0
2023-07-17,MBP14,203,0,0,2023,7,0,0,0,0,155.0,187.0,180.28571428571428,188.53333333333333,48.0
2023-07-18,MBP14,199,0,0,2023,7,1,0,0,0,203.0,184.0,182.57142857142858,190.0,-4.0
2023-07-19,MBP14,193,0,0,2023,7,2,0,0,0,199.0,198.0,184.71428571428572,191.26666666666668,-6.0
2023-07-20,MBP14,157,0,1,2023,7,3,0,0,0,193.0,194.0,184.0,191.33333333333334,-36.0
2023-07-21,MBP14,198,0,0,2023,7,4,0,0,0,157.0,187.0,178.71428571428572,189.6,41.0
2023-07-22,MBP14,394,1,0,2023,7,5,1,0,0,198.0,157.0,180.28571428571428,189.5,196.0
2023-07-23,MBP14,145,0,0,2023,7,6,1,0,0,394.0,155.0,214.14285714285714,196.2,-249.0
2023-07-24,MBP14,206,0,0,2023,7,0,0,0,0,145.0,203.0,212.71428571428572,194.53333333333333,61.0
2023-07-25,MBP14,224,1,0,2023,7,1,0,0,0,206.0,199.0,213.14285714285714,188.76666666666668,18.0
2023-07-26,MBP14,205,0,0,2023,7,2,0,0,0,224.0,193.0,216.71428571428572,191.06666666666666,-19.0
2023-07-27,MBP14,204,0,0,2023,7,3,0,0,0,205.0,157.0,218.42857142857142,191.7,-1.0
2023-07-28,MBP14,191,0,0,2023,7,4,0,0,0,204.0,198.0,225.14285714285714,192.13333333333333,-13.0
2023-07-29,MBP14,171,0,0,2023,7,5,1,0,0,191.0,394.0,224.14285714285714,191.9,-20.0
2023-07-30,MBP14,161,0,0,2023,7,6,1,0,0,171.0,145.0,192.28571428571428,191.0,-10.0
2023-07-31,MBP14,204,0,0,2023,7,0,0,0,0,161.0,206.0,194.57142857142858,190.0,43.0
2023-08-01,MBP14,265,0,0,2023,8,1,0,1,0,204.0,224.0,194.28571428571428,191.8,61.0
2023-08-02,MBP14,200,0,1,2023,8,2,0,1,0,265.0,205.0,200.14285714285714,195.46666666666667,-65.0
2023-08-03,MBP14,261,0,0,2023,8,3,0,1,0,200.0,204.0,199.42857142857142,195.23333333333332,61.0
2023-08-04,MBP14,217,0,1,2023,8,4,0,1,0,261.0,191.0,207.57142857142858,198.0,-44.0
2023-08-05,MBP14,209,0,0,2023,8,5,1,1,0,217.0,171.0,211.28571428571428,198.86666666666667,-8.0
2023-08-06,MBP14,215,0,0,2023,8,6,1,1,0,209.0,161.0,216.71428571428572,199.7,6.0
2023-08-07,MBP14,259,0,0,2023,8,0,0,1,0,215.0,204.0,224.42857142857142,200.1,44.0
2023-08-08,MBP14,256,0,0,2023,8,1,0,1,0,259.0,265.0,232.28571428571428,203.36666666666667,-3.0
2023-08-09,MBP14,237,0,0,2023,8,2,0,1,0,256.0,200.0,231.0,206.63333333333333,-19.0
2023-08-10,MBP14,244,0,0,2023,8,3,0,1,0,237.0,261.0,236.28571428571428,208.3,7.0
2023-08-11,MBP14,254,0,0,2023,8,4,0,1,0,244.0,217.0,233.85714285714286,210.3,10.0
2023-08-12,MBP14,208,0,0,2023,8,5,1,1,0,254.0,209.0,239.14285714285714,212.16666666666666,-46.0
2023-08-13,MBP14,223,0,0,2023,8,6,1,1,0,208.0,215.0,239.0,212.63333333333333,15.0
2023-08-14,MBP14,254,0,0,2023,8,0,0,1,0,223.0,259.0,240.14285714285714,213.83333333333334,31.0
2023-08-15,MBP14,254,0,0,2023,8,1,0,1,0,254.0,256.0,239.42857142857142,217.06666666666666,0.0
2023-08-16,MBP14,280,0,0,2023,8,2,0,1,0,254.0,237.0,239.14285714285714,220.36666666666667,26.0
2023-08-17,MBP14,285,1,0,2023,8,3,0,1,0,280.0,244.0,245.28571428571428,222.93333333333334,5.0
2023-08-18,MBP14,290,0,0,2023,8,4,0,1,0,285.0,254.0,251.14285714285714,225.8,5.0
2023-08-19,MBP14,218,0,0,2023,8,5,1,1,0,290.0,208.0,256.2857142857143,229.03333333333333,-72.0
2023-08-20,MBP14,524,1,0,2023,8,6,1,1,0,218.0,223.0,257.7142857142857,231.06666666666666,306.0
2023-08-21,MBP14,254,1,0,2023,8,0,0,1,0,524.0,254.0,300.7142857142857,241.93333333333334,-270.0
2023-08-22,MBP14,279,1,0,2023,8,1,0,1,0,254.0,254.0,300.7142857142857,237.26666666666668,25.0
2023-08-23,MBP14,279,0,0,2023,8,2,0,1,0,279.0,280.0,304.2857142857143,241.73333333333332,0.0
2023-08-24,MBP14,256,0,0,2023,8,3,0,1,0,279.0,285.0,304.14285714285717,244.16666666666666,-23.0
2023-08-25,MBP14,267,0,0,2023,8,4,0,1,0,256.0,290.0,300.0,245.23333333333332,11.0
2023-08-26,MBP14,204,0,0,2023,8,5,1,1,0,267.0,218.0,296.7142857142857,247.3,-63.0
2023-08-27,MBP14,205,0,0,2023,8,6,1,1,0,204.0,524.0,294.7142857142857,247.3,1.0
2023-08-28,MBP14,260,0,0,2023,8,0,0,1,0,205.0,254.0,249.14285714285714,247.76666666666668,55.0
2023-08-29,MBP14,287,1,0,2023,8,1,0,1,0,260.0,279.0,250.0,250.73333333333332,27.0
2023-08-30,MBP14,263,0,0,2023,8,2,0,1,0,287.0,279.0,251.14285714285714,254.93333333333334,-24.0
2023-08-31,MBP14,265,0,0,2023,8,3,0,1,0,263.0,256.0,248.85714285714286,256.9,2.0
2023-09-01,MBP14,271,1,0,2023,9,4,0,1,0,265.0,267.0,250.14285714285714,256.9,6.0
2023-09-02,MBP14,213,0,0,2023,9,5,1,1,0,271.0,204.0,250.71428571428572,259.26666666666665,-58.0
2023-09-03,MBP14,213,0,0,2023,9,6,1,1,0,213.0,205.0,252.0,257.6666666666667,0.0
2023-09-04,MBP14,267,0,0,2023,9,0,0,1,0,213.0,260.0,253.14285714285714,257.53333333333336,54.0
2023-09-05,MBP14,259,0,0,2023,9,1,0,1,0,267.0,287.0,254.14285714285714,259.46666666666664,-8.0
2023-09-06,MBP14,265,0,0,2023,9,2,0,1,0,259.0,263.0,250.14285714285714,260.93333333333334,6.0
2023-09-07,MBP14,241,0,0,2023,9,3,0,1,0,265.0,265.0,250.42857142857142,261.1333333333333,-24.0
2023-09-08,MBP14,248,0,0,2023,9,4,0,1,0,241.0,271.0,247.0,260.6333333333333,7.0
2023-09-09,MBP14,213,0,0,2023,9,5,1,1,0,248.0,213.0,243.71428571428572,261.0,-35.0
2023-09-10,MBP14,201,0,0,2023,9,6,1,1,0,213.0,213.0,243.71428571428572,259.96666666666664,-12.0
2023-09-11,MBP14,267,0,0,2023,9,0,0,1,0,201.0,267.0,242.0,258.2,66.0
2023-09-12,MBP14,261,0,0,2023,9,1,0,1,0,267.0,259.0,242.0,260.1666666666667,-6.0
2023-09-13,MBP14,265,0,0,2023,9,2,0,1,0,261.0,265.0,242.28571428571428,261.43333333333334,4.0
2023-09-14,MBP14,271,0,0,2023,9,3,0,1,0,265.0,241.0,242.28571428571428,261.8,6.0
2023-09-15,MBP14,274,1,0,2023,9,4,0,1,0,271.0,248.0,246.57142857142858,262.3666666666667,3.0
