date,sku_id,units_sold,year,month,day,day_of_week,day_of_year,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2025-06-09,MBA15,311,2025,6,9,0,160,0,0,0,252.0,208.0,267.0,261.42857142857144,247.43333333333334
2025-06-10,MBA15,313,2025,6,10,1,161,0,0,0,311.0,320.0,267.0,276.14285714285717,250.76666666666668
2025-06-11,MBA15,242,2025,6,11,2,162,0,0,0,313.0,268.0,248.0,275.14285714285717,254.4
2025-06-12,MBA15,330,2025,6,12,3,163,0,0,0,242.0,257.0,294.0,271.42857142857144,252.43333333333334
2025-06-13,MBA15,296,2025,6,13,4,164,0,0,0,330.0,312.0,288.0,281.85714285714283,255.06666666666666
2025-06-14,MBA15,211,2025,6,14,5,165,1,0,0,296.0,213.0,226.0,279.57142857142856,255.86666666666667
2025-06-15,MBA15,223,2025,6,15,6,166,1,0,0,211.0,252.0,202.0,279.2857142857143,255.6
2025-06-16,MBA15,222,2025,6,16,0,167,0,0,0,223.0,311.0,208.0,275.14285714285717,255.0
2025-06-17,MBA15,294,2025,6,17,1,168,0,0,0,222.0,313.0,320.0,262.42857142857144,255.33333333333334
2025-06-18,MBA15,243,2025,6,18,2,169,0,0,0,294.0,242.0,268.0,259.7142857142857,257.93333333333334
2025-06-19,MBA15,231,2025,6,19,3,170,0,0,0,243.0,330.0,257.0,259.85714285714283,257.8333333333333
2025-06-20,MBA15,223,2025,6,20,4,171,0,0,0,231.0,296.0,312.0,245.71428571428572,257.1
2025-06-21,MBA15,238,2025,6,21,5,172,1,0,0,223.0,211.0,213.0,235.28571428571428,257.53333333333336
2025-06-22,MBA15,192,2025,6,22,6,173,1,0,0,238.0,223.0,252.0,239.14285714285714,257.23333333333335
2025-06-23,MBA15,317,2025,6,23,0,174,0,0,0,192.0,222.0,311.0,234.71428571428572,254.06666666666666
2025-06-24,MBA15,248,2025,6,24,1,175,0,0,0,317.0,294.0,313.0,248.28571428571428,257.43333333333334
2025-06-25,MBA15,210,2025,6,25,2,176,0,0,0,248.0,243.0,242.0,241.71428571428572,258.53333333333336
2025-06-26,MBA15,227,2025,6,26,3,177,0,0,0,210.0,231.0,330.0,237.0,256.6333333333333
2025-06-27,MBA15,300,2025,6,27,4,178,0,0,0,227.0,223.0,296.0,236.42857142857142,255.3
2025-06-28,MBA15,197,2025,6,28,5,179,1,0,0,300.0,238.0,211.0,247.42857142857142,257.03333333333336
2025-06-29,MBA15,187,2025,6,29,6,180,1,0,0,197.0,192.0,223.0,241.57142857142858,253.8
2025-06-30,MBA15,263,2025,6,30,0,181,0,0,0,187.0,317.0,222.0,240.85714285714286,250.43333333333334
2025-07-01,MBA15,273,2025,7,1,1,182,0,0,0,263.0,248.0,294.0,233.14285714285714,251.66666666666666
2025-07-02,MBA15,292,2025,7,2,2,183,0,0,0,273.0,210.0,243.0,236.71428571428572,254.03333333333333
2025-07-03,MBA15,302,2025,7,3,3,184,0,0,0,292.0,227.0,231.0,248.42857142857142,256.8333333333333
2025-07-04,MBA15,246,2025,7,4,4,185,0,0,0,302.0,300.0,223.0,259.14285714285717,256.23333333333335
2025-07-05,MBA15,167,2025,7,5,5,186,1,0,0,246.0,197.0,238.0,251.42857142857142,255.5
2025-07-06,MBA15,189,2025,7,6,6,187,1,0,0,167.0,187.0,192.0,247.14285714285714,252.5
2025-07-07,MBA15,265,2025,7,7,0,188,0,0,0,189.0,263.0,317.0,247.42857142857142,248.4
2025-07-08,MBA15,228,2025,7,8,1,189,0,0,0,265.0,273.0,248.0,247.71428571428572,250.13333333333333
2025-07-09,MBA15,228,2025,7,9,2,190,0,0,0,228.0,292.0,210.0,241.28571428571428,249.33333333333334
2025-07-10,MBA15,269,2025,7,10,3,191,0,0,0,228.0,302.0,227.0,232.14285714285714,246.56666666666666
2025-07-11,MBA15,258,2025,7,11,4,192,0,0,0,269.0,246.0,300.0,227.42857142857142,245.1
2025-07-12,MBA15,202,2025,7,12,5,193,1,0,0,258.0,167.0,197.0,229.14285714285714,245.63333333333333
2025-07-13,MBA15,183,2025,7,13,6,194,1,0,0,202.0,189.0,187.0,234.14285714285714,241.36666666666667
2025-07-14,MBA15,254,2025,7,14,0,195,0,0,0,183.0,265.0,263.0,233.28571428571428,237.6
2025-07-15,MBA15,233,2025,7,15,1,196,0,0,0,254.0,228.0,273.0,231.71428571428572,239.03333333333333
2025-07-16,MBA15,291,2025,7,16,2,197,0,0,0,233.0,228.0,292.0,232.42857142857142,239.36666666666667
2025-07-17,MBA15,297,2025,7,17,3,198,0,0,0,291.0,269.0,302.0,241.42857142857142,241.66666666666666
2025-07-18,MBA15,207,2025,7,18,4,199,0,0,0,297.0,258.0,246.0,245.42857142857142,241.76666666666668
2025-07-19,MBA15,183,2025,7,19,5,200,1,0,0,207.0,202.0,167.0,238.14285714285714,240.56666666666666
2025-07-20,MBA15,170,2025,7,20,6,201,1,0,0,183.0,183.0,189.0,235.42857142857142,238.96666666666667
2025-07-21,MBA15,248,2025,7,21,0,202,0,0,0,170.0,254.0,265.0,233.57142857142858,237.2
2025-07-22,MBA15,268,2025,7,22,1,203,0,0,0,248.0,233.0,228.0,232.71428571428572,237.53333333333333
2025-07-23,MBA15,225,2025,7,23,2,204,0,0,0,268.0,291.0,228.0,237.71428571428572,240.06666666666666
2025-07-24,MBA15,244,2025,7,24,3,205,0,0,0,225.0,297.0,269.0,228.28571428571428,237.0
2025-07-25,MBA15,243,2025,7,25,4,206,0,0,0,244.0,207.0,258.0,220.71428571428572,236.86666666666667
2025-07-26,MBA15,220,2025,7,26,5,207,1,0,0,243.0,183.0,202.0,225.85714285714286,237.96666666666667
2025-07-27,MBA15,218,2025,7,27,6,208,1,0,0,220.0,170.0,183.0,231.14285714285714,237.73333333333332
2025-07-28,MBA15,257,2025,7,28,0,209,0,0,0,218.0,248.0,254.0,238.0,235.0
2025-07-29,MBA15,290,2025,7,29,1,210,0,0,0,257.0,268.0,233.0,239.28571428571428,237.0
2025-07-30,MBA15,268,2025,7,30,2,211,0,0,0,290.0,225.0,291.0,242.42857142857142,240.43333333333334
2025-07-31,MBA15,279,2025,7,31,3,212,0,0,0,268.0,244.0,297.0,248.57142857142858,240.6
2025-08-01,MBA15,350,2025,8,1,4,213,0,1,0,279.0,243.0,207.0,253.57142857142858,240.8
2025-08-02,MBA15,264,2025,8,2,5,214,1,1,0,350.0,220.0,183.0,268.85714285714283,242.73333333333332
2025-08-03,MBA15,193,2025,8,3,6,215,1,1,0,264.0,218.0,170.0,275.14285714285717,241.46666666666667
2025-08-04,MBA15,329,2025,8,4,0,216,0,1,0,193.0,257.0,248.0,271.57142857142856,239.7
2025-08-05,MBA15,331,2025,8,5,1,217,0,1,0,329.0,290.0,268.0,281.85714285714283,245.1
2025-08-06,MBA15,263,2025,8,6,2,218,0,1,0,331.0,268.0,225.0,287.7142857142857,249.83333333333334
2025-08-07,MBA15,337,2025,8,7,3,219,0,1,0,263.0,279.0,244.0,287.0,249.76666666666668
2025-08-08,MBA15,367,2025,8,8,4,220,0,1,0,337.0,350.0,243.0,295.2857142857143,253.4
2025-08-09,MBA15,209,2025,8,9,5,221,1,1,0,367.0,264.0,220.0,297.7142857142857,258.03333333333336
2025-08-10,MBA15,217,2025,8,10,6,222,1,1,0,209.0,193.0,218.0,289.85714285714283,256.03333333333336
2025-08-11,MBA15,357,2025,8,11,0,223,0,1,0,217.0,329.0,257.0,293.2857142857143,254.66666666666666
2025-08-12,MBA15,332,2025,8,12,1,224,0,1,0,357.0,331.0,290.0,297.2857142857143,259.8333333333333
2025-08-13,MBA15,345,2025,8,13,2,225,0,1,0,332.0,263.0,268.0,297.42857142857144,264.8
2025-08-14,MBA15,340,2025,8,14,3,226,0,1,0,345.0,337.0,279.0,309.14285714285717,267.8333333333333
2025-08-15,MBA15,344,2025,8,15,4,227,0,1,0,340.0,367.0,350.0,309.57142857142856,271.4
2025-08-16,MBA15,215,2025,8,16,5,228,1,1,0,344.0,209.0,264.0,306.2857142857143,273.1666666666667
2025-08-17,MBA15,290,2025,8,17,6,229,1,1,0,215.0,217.0,193.0,307.14285714285717,270.43333333333334
2025-08-18,MBA15,383,2025,8,18,0,230,0,1,0,290.0,357.0,329.0,317.57142857142856,273.2
2025-08-19,MBA15,328,2025,8,19,1,231,0,1,0,383.0,332.0,331.0,321.2857142857143,279.8666666666667
2025-08-20,MBA15,338,2025,8,20,2,232,0,1,0,328.0,345.0,263.0,320.7142857142857,285.1333333333333
2025-08-21,MBA15,278,2025,8,21,3,233,0,1,0,338.0,340.0,337.0,319.7142857142857,288.1333333333333
2025-08-22,MBA15,364,2025,8,22,4,234,0,1,0,278.0,344.0,367.0,310.85714285714283,288.46666666666664
2025-08-23,MBA15,284,2025,8,23,5,235,1,1,0,364.0,215.0,209.0,313.7142857142857,293.1
2025-08-24,MBA15,265,2025,8,24,6,236,1,1,0,284.0,290.0,217.0,323.57142857142856,294.43333333333334
2025-08-25,MBA15,392,2025,8,25,0,237,0,1,0,265.0,383.0,357.0,320.0,295.1666666666667
2025-08-26,MBA15,333,2025,8,26,1,238,0,1,0,392.0,328.0,332.0,321.2857142857143,300.9
2025-08-27,MBA15,370,2025,8,27,2,239,0,1,0,333.0,338.0,345.0,322.0,304.73333333333335
2025-08-28,MBA15,305,2025,8,28,3,240,0,1,0,370.0,278.0,340.0,326.57142857142856,308.5
2025-08-29,MBA15,346,2025,8,29,4,241,0,1,0,305.0,364.0,344.0,330.42857142857144,309.0
2025-08-30,MBA15,262,2025,8,30,5,242,1,1,0,346.0,284.0,215.0,327.85714285714283,311.6
2025-08-31,MBA15,275,2025,8,31,6,243,1,1,0,262.0,265.0,290.0,324.7142857142857,311.03333333333336
2025-09-01,MBA15,330,2025,9,1,0,244,0,1,0,275.0,392.0,383.0,326.14285714285717,308.53333333333336
2025-09-02,MBA15,339,2025,9,2,1,245,0,1,0,330.0,333.0,328.0,317.2857142857143,310.73333333333335
2025-09-03,MBA15,378,2025,9,3,2,246,0,1,0,339.0,370.0,338.0,318.14285714285717,315.6
2025-09-04,MBA15,324,2025,9,4,3,247,0,1,0,378.0,305.0,278.0,319.2857142857143,317.23333333333335
2025-09-05,MBA15,275,2025,9,5,4,248,0,1,0,324.0,346.0,364.0,322.0,317.0
2025-09-06,MBA15,317,2025,9,6,5,249,1,1,0,275.0,262.0,284.0,311.85714285714283,317.4
2025-09-07,MBA15,304,2025,9,7,6,250,1,1,0,317.0,275.0,265.0,319.7142857142857,316.73333333333335
2025-09-08,MBA15,283,2025,9,8,0,251,0,1,0,304.0,330.0,392.0,323.85714285714283,314.6333333333333
2025-09-09,MBA15,361,2025,9,9,1,252,0,1,0,283.0,339.0,333.0,317.14285714285717,317.1
2025-09-10,MBA15,311,2025,9,10,2,253,0,1,0,361.0,378.0,370.0,320.2857142857143,321.9
2025-09-11,MBA15,339,2025,9,11,3,254,0,1,0,311.0,324.0,305.0,310.7142857142857,320.3666666666667
2025-09-12,MBA15,338,2025,9,12,4,255,0,1,0,339.0,275.0,346.0,312.85714285714283,320.6
2025-09-13,MBA15,243,2025,9,13,5,256,1,1,0,338.0,317.0,262.0,321.85714285714283,320.3666666666667
2025-09-14,MBA15,225,2025,9,14,6,257,1,1,0,243.0,304.0,275.0,311.2857142857143,317.1333333333333
2025-09-15,MBA15,292,2025,9,15,0,258,0,1,0,225.0,283.0,330.0,300.0,313.1666666666667
2025-09-16,MBA15,281,2025,9,16,1,259,0,1,0,292.0,361.0,339.0,301.2857142857143,315.73333333333335
2025-09-17,MBA15,282,2025,9,17,2,260,0,1,0,281.0,311.0,378.0,289.85714285714283,315.43333333333334
2025-09-18,MBA15,308,2025,9,18,3,261,0,1,0,282.0,339.0,324.0,285.7142857142857,312.06666666666666
2025-09-19,MBA15,282,2025,9,19,4,262,0,1,0,308.0,338.0,275.0,281.2857142857143,311.4
2025-09-20,MBA15,255,2025,9,20,5,263,1,1,0,282.0,243.0,317.0,273.2857142857143,309.53333333333336
2025-09-21,MBA15,276,2025,9,21,6,264,1,1,0,255.0,225.0,304.0,275.0,308.76666666666665
2025-09-22,MBA15,279,2025,9,22,0,265,0,1,0,276.0,292.0,283.0,282.2857142857143,305.8333333333333
2025-09-23,MBA15,306,2025,9,23,1,266,0,1,0,279.0,281.0,361.0,280.42857142857144,305.6666666666667
2025-09-24,MBA15,313,2025,9,24,2,267,0,1,0,306.0,282.0,311.0,284.0,307.03333333333336
2025-09-25,MBA15,310,2025,9,25,3,268,0,1,0,313.0,308.0,339.0,288.42857142857144,304.4
2025-09-26,MBA15,293,2025,9,26,4,269,0,1,0,310.0,282.0,338.0,288.7142857142857,303.6333333333333
2025-09-27,MBA15,243,2025,9,27,5,270,1,1,0,293.0,255.0,243.0,290.2857142857143,301.06666666666666
2025-09-28,MBA15,234,2025,9,28,6,271,1,1,0,243.0,276.0,225.0,288.57142857142856,299.0
2025-09-29,MBA15,242,2025,9,29,0,272,0,1,0,234.0,279.0,292.0,282.57142857142856,295.26666666666665
2025-09-30,MBA15,312,2025,9,30,1,273,0,1,0,242.0,306.0,281.0,277.2857142857143,294.6
2025-10-01,MBA15,335,2025,10,1,2,274,0,0,0,312.0,313.0,282.0,278.14285714285717,295.8333333333333
2025-10-02,MBA15,282,2025,10,2,3,275,0,0,0,335.0,310.0,308.0,281.2857142857143,296.0
2025-10-03,MBA15,321,2025,10,3,4,276,0,0,0,282.0,293.0,282.0,277.2857142857143,294.1
2025-10-04,MBA15,276,2025,10,4,5,277,1,0,0,321.0,243.0,255.0,281.2857142857143,292.2
2025-10-05,MBA15,257,2025,10,5,6,278,1,0,0,276.0,234.0,276.0,286.0,290.6
2025-10-06,MBA15,398,2025,10,6,0,279,0,0,0,257.0,242.0,279.0,289.2857142857143,290.0
2025-10-07,MBA15,466,2025,10,7,1,280,0,0,0,398.0,312.0,306.0,311.57142857142856,292.7
2025-10-08,MBA15,336,2025,10,8,2,281,0,0,0,466.0,335.0,313.0,333.57142857142856,298.1
2025-10-09,MBA15,314,2025,10,9,3,282,0,0,0,336.0,282.0,310.0,333.7142857142857,299.8666666666667
2025-10-10,MBA15,391,2025,10,10,4,283,0,0,0,314.0,321.0,293.0,338.2857142857143,298.3
2025-10-11,MBA15,314,2025,10,11,5,284,1,0,0,391.0,276.0,243.0,348.2857142857143,300.96666666666664
2025-10-12,MBA15,275,2025,10,12,6,285,1,0,0,314.0,257.0,234.0,353.7142857142857,300.1333333333333
2025-10-13,MBA15,418,2025,10,13,0,286,0,0,0,275.0,398.0,242.0,356.2857142857143,298.03333333333336
2025-10-14,MBA15,288,2025,10,14,1,287,0,0,0,418.0,466.0,312.0,359.14285714285717,303.8666666666667
2025-10-15,MBA15,358,2025,10,15,2,288,0,0,0,288.0,336.0,335.0,333.7142857142857,305.96666666666664
2025-10-16,MBA15,294,2025,10,16,3,289,0,0,0,358.0,314.0,282.0,336.85714285714283,308.1666666666667
2025-10-17,MBA15,368,2025,10,17,4,290,0,0,0,294.0,391.0,321.0,334.0,308.6
2025-10-18,MBA15,282,2025,10,18,5,291,1,0,0,368.0,314.0,276.0,330.7142857142857,311.46666666666664
2025-10-19,MBA15,200,2025,10,19,6,292,1,0,0,282.0,275.0,257.0,326.14285714285717,310.6
2025-10-20,MBA15,260,2025,10,20,0,293,0,0,0,200.0,418.0,398.0,315.42857142857144,307.8666666666667
2025-10-21,MBA15,292,2025,10,21,1,294,0,0,0,260.0,288.0,466.0,292.85714285714283,308.03333333333336
2025-10-22,MBA15,252,2025,10,22,2,295,0,0,0,292.0,358.0,336.0,293.42857142857144,308.56666666666666
2025-10-23,MBA15,263,2025,10,23,3,296,0,0,0,252.0,294.0,314.0,278.2857142857143,307.6666666666667
2025-10-24,MBA15,266,2025,10,24,4,297,0,0,0,263.0,368.0,391.0,273.85714285714283,306.23333333333335
2025-10-25,MBA15,158,2025,10,25,5,298,1,0,0,266.0,282.0,314.0,259.2857142857143,304.6666666666667
2025-10-26,MBA15,205,2025,10,26,6,299,1,0,0,158.0,200.0,275.0,241.57142857142858,299.6
2025-10-27,MBA15,244,2025,10,27,0,300,0,0,0,205.0,260.0,418.0,242.28571428571428,296.6666666666667
2025-10-28,MBA15,251,2025,10,28,1,301,0,0,0,244.0,292.0,288.0,240.0,296.7
2025-10-29,MBA15,314,2025,10,29,2,302,0,0,0,251.0,252.0,358.0,234.14285714285714,297.26666666666665
2025-10-30,MBA15,228,2025,10,30,3,303,0,0,0,314.0,263.0,294.0,243.0,299.6666666666667
2025-10-31,MBA15,296,2025,10,31,4,304,0,0,0,228.0,266.0,368.0,238.0,296.8666666666667
2025-11-01,MBA15,203,2025,11,1,5,305,1,0,1,296.0,158.0,282.0,242.28571428571428,295.56666666666666
2025-11-02,MBA15,204,2025,11,2,6,306,1,0,1,203.0,205.0,200.0,248.71428571428572,292.93333333333334
2025-11-03,MBA15,301,2025,11,3,0,307,0,0,1,204.0,244.0,260.0,248.57142857142858,289.03333333333336
2025-11-04,MBA15,288,2025,11,4,1,308,0,0,1,301.0,251.0,292.0,256.7142857142857,289.8666666666667
2025-11-05,MBA15,298,2025,11,5,2,309,0,0,1,288.0,314.0,252.0,262.0,290.9
2025-11-06,MBA15,314,2025,11,6,3,310,0,0,1,298.0,228.0,263.0,259.7142857142857,287.56666666666666
2025-11-07,MBA15,273,2025,11,7,4,311,0,0,1,314.0,296.0,266.0,272.0,282.5
2025-11-08,MBA15,206,2025,11,8,5,312,1,0,1,273.0,203.0,158.0,268.7142857142857,280.4
2025-11-09,MBA15,195,2025,11,9,6,313,1,0,1,206.0,204.0,205.0,269.14285714285717,276.8
2025-11-10,MBA15,265,2025,11,10,0,314,0,0,1,195.0,301.0,244.0,267.85714285714283,270.26666666666665
2025-11-11,MBA15,404,2025,11,11,1,315,0,0,1,265.0,288.0,251.0,262.7142857142857,268.6333333333333
2025-11-12,MBA15,348,2025,11,12,2,316,0,0,1,404.0,298.0,314.0,279.2857142857143,272.93333333333334
2025-11-13,MBA15,257,2025,11,13,3,317,0,0,1,348.0,314.0,228.0,286.42857142857144,270.6
2025-11-14,MBA15,262,2025,11,14,4,318,0,0,1,257.0,273.0,296.0,278.2857142857143,269.56666666666666
2025-11-15,MBA15,259,2025,11,15,5,319,1,0,1,262.0,206.0,203.0,276.7142857142857,266.3666666666667
2025-11-16,MBA15,265,2025,11,16,6,320,1,0,1,259.0,195.0,204.0,284.2857142857143,265.2
2025-11-17,MBA15,349,2025,11,17,0,321,0,0,1,265.0,265.0,301.0,294.2857142857143,261.76666666666665
2025-11-18,MBA15,323,2025,11,18,1,322,0,0,1,349.0,404.0,288.0,306.2857142857143,264.0
2025-11-19,MBA15,334,2025,11,19,2,323,0,0,1,323.0,348.0,298.0,294.7142857142857,268.1
2025-11-20,MBA15,358,2025,11,20,3,324,0,0,1,334.0,257.0,314.0,292.7142857142857,270.56666666666666
2025-11-21,MBA15,354,2025,11,21,4,325,0,0,1,358.0,262.0,273.0,307.14285714285717,272.76666666666665
2025-11-22,MBA15,202,2025,11,22,5,326,1,0,1,354.0,259.0,206.0,320.2857142857143,276.1666666666667
2025-11-23,MBA15,272,2025,11,23,6,327,1,0,1,202.0,265.0,195.0,312.14285714285717,274.1333333333333
2025-11-24,MBA15,331,2025,11,24,0,328,0,0,1,272.0,349.0,265.0,313.14285714285717,274.3333333333333
2025-11-25,MBA15,382,2025,11,25,1,329,0,0,1,331.0,323.0,404.0,310.57142857142856,280.1
2025-11-26,MBA15,515,2025,11,26,2,330,0,0,1,382.0,334.0,348.0,319.0,286.0
2025-11-27,MBA15,401,2025,11,27,3,331,0,0,1,515.0,358.0,257.0,344.85714285714283,295.03333333333336
2025-11-28,MBA15,374,2025,11,28,4,332,0,0,1,401.0,354.0,262.0,351.0,300.03333333333336
2025-11-29,MBA15,338,2025,11,29,5,333,1,0,1,374.0,202.0,259.0,353.85714285714283,302.03333333333336
2025-11-30,MBA15,325,2025,11,30,6,334,1,0,1,338.0,272.0,265.0,373.2857142857143,305.7
2025-12-01,MBA15,421,2025,12,1,0,335,0,0,1,325.0,331.0,349.0,380.85714285714283,306.6666666666667
2025-12-02,MBA15,433,2025,12,2,1,336,0,0,1,421.0,382.0,323.0,393.7142857142857,313.93333333333334
2025-12-03,MBA15,506,2025,12,3,2,337,0,0,1,433.0,515.0,334.0,401.0,321.56666666666666
2025-12-04,MBA15,352,2025,12,4,3,338,0,0,1,506.0,401.0,358.0,399.7142857142857,328.4
2025-12-05,MBA15,432,2025,12,5,4,339,0,0,1,352.0,374.0,354.0,392.7142857142857,330.53333333333336
2025-12-06,MBA15,281,2025,12,6,5,340,1,0,1,432.0,338.0,202.0,401.0,335.0
2025-12-07,MBA15,337,2025,12,7,6,341,1,0,1,281.0,325.0,272.0,392.85714285714283,333.9
2025-12-08,MBA15,363,2025,12,8,0,342,0,0,1,337.0,421.0,331.0,394.57142857142856,336.03333333333336
2025-12-09,MBA15,386,2025,12,9,1,343,0,0,1,363.0,433.0,382.0,386.2857142857143,341.26666666666665
2025-12-10,MBA15,390,2025,12,10,2,344,0,0,1,386.0,506.0,515.0,379.57142857142856,347.6333333333333
2025-12-11,MBA15,449,2025,12,11,3,345,0,0,1,390.0,352.0,401.0,363.0,351.8
2025-12-12,MBA15,442,2025,12,12,4,346,0,0,1,449.0,432.0,374.0,376.85714285714283,353.3
2025-12-13,MBA15,259,2025,12,13,5,347,1,0,1,442.0,281.0,338.0,378.2857142857143,356.43333333333334
2025-12-14,MBA15,304,2025,12,14,6,348,1,0,1,259.0,337.0,325.0,375.14285714285717,356.5
2025-12-15,MBA15,353,2025,12,15,0,349,0,0,1,304.0,363.0,421.0,370.42857142857144,357.9
2025-12-16,MBA15,324,2025,12,16,1,350,0,0,1,353.0,386.0,433.0,369.0,361.03333333333336
2025-12-17,MBA15,366,2025,12,17,2,351,0,0,1,324.0,390.0,506.0,360.14285714285717,363.0
2025-12-18,MBA15,357,2025,12,18,3,352,0,0,1,366.0,449.0,352.0,356.7142857142857,363.56666666666666
2025-12-19,MBA15,471,2025,12,19,4,353,0,0,1,357.0,442.0,432.0,343.57142857142856,364.7
2025-12-20,MBA15,292,2025,12,20,5,354,1,0,1,471.0,259.0,281.0,347.7142857142857,369.26666666666665
2025-12-21,MBA15,228,2025,12,21,6,355,1,0,1,292.0,304.0,337.0,352.42857142857144,367.06666666666666
2025-12-22,MBA15,324,2025,12,22,0,356,0,0,1,228.0,353.0,363.0,341.57142857142856,362.8666666666667
2025-12-23,MBA15,384,2025,12,23,1,357,0,0,1,324.0,324.0,386.0,337.42857142857144,366.93333333333334
2025-12-24,MBA15,420,2025,12,24,2,358,0,0,1,384.0,366.0,390.0,346.0,370.6666666666667
2025-12-25,MBA15,268,2025,12,25,3,359,0,0,1,420.0,357.0,449.0,353.7142857142857,373.6333333333333
2025-12-26,MBA15,252,2025,12,26,4,360,0,0,1,268.0,471.0,442.0,341.0,369.8333333333333
2025-12-27,MBA15,303,2025,12,27,5,361,1,0,1,252.0,292.0,259.0,309.7142857142857,361.06666666666666
2025-12-28,MBA15,255,2025,12,28,6,362,1,0,1,303.0,228.0,304.0,311.2857142857143,357.8
2025-12-29,MBA15,278,2025,12,29,0,363,0,0,1,255.0,324.0,353.0,315.14285714285717,353.8333333333333
2025-12-30,MBA15,326,2025,12,30,1,364,0,0,1,278.0,384.0,324.0,308.57142857142856,351.8333333333333
2025-12-31,MBA15,207,2025,12,31,2,365,0,0,1,326.0,420.0,366.0,300.2857142857143,351.8666666666667
2023-01-31,MBP14,158,2023,1,31,1,31,0,0,0,136.0,168.0,160.0,153.42857142857142,152.6
2023-02-01,MBP14,146,2023,2,1,2,32,0,0,0,158.0,169.0,212.0,152.0,153.73333333333332
2023-02-02,MBP14,160,2023,2,2,3,33,0,0,0,146.0,160.0,140.0,148.71428571428572,153.03333333333333
2023-02-03,MBP14,185,2023,2,3,4,34,0,0,0,160.0,185.0,189.0,148.71428571428572,152.4
2023-02-04,MBP14,118,2023,2,4,5,35,1,0,0,185.0,141.0,139.0,148.71428571428572,153.86666666666667
2023-02-05,MBP14,124,2023,2,5,6,36,1,0,0,118.0,115.0,129.0,145.42857142857142,152.4
2023-02-06,MBP14,163,2023,2,6,0,37,0,0,0,124.0,136.0,195.0,146.71428571428572,151.76666666666668
2023-02-07,MBP14,178,2023,2,7,1,38,0,0,0,163.0,158.0,168.0,150.57142857142858,152.93333333333334
2023-02-08,MBP14,118,2023,2,8,2,39,0,0,0,178.0,146.0,169.0,153.42857142857142,155.16666666666666
2023-02-09,MBP14,150,2023,2,9,3,40,0,0,0,118.0,160.0,160.0,149.42857142857142,154.0
2023-02-10,MBP14,166,2023,2,10,4,41,0,0,0,150.0,185.0,185.0,148.0,154.26666666666668
2023-02-11,MBP14,143,2023,2,11,5,42,1,0,0,166.0,118.0,141.0,145.28571428571428,154.03333333333333
2023-02-12,MBP14,118,2023,2,12,6,43,1,0,0,143.0,124.0,115.0,148.85714285714286,152.86666666666667
2023-02-13,MBP14,125,2023,2,13,0,44,0,0,0,118.0,163.0,136.0,148.0,151.6
2023-02-14,MBP14,174,2023,2,14,1,45,0,0,0,125.0,178.0,158.0,142.57142857142858,151.6
2023-02-15,MBP14,149,2023,2,15,2,46,0,0,0,174.0,118.0,146.0,142.0,153.96666666666667
2023-02-16,MBP14,139,2023,2,16,3,47,0,0,0,149.0,150.0,160.0,146.42857142857142,153.76666666666668
2023-02-17,MBP14,150,2023,2,17,4,48,0,0,0,139.0,166.0,185.0,144.85714285714286,153.06666666666666
2023-02-18,MBP14,122,2023,2,18,5,49,1,0,0,150.0,143.0,118.0,142.57142857142858,151.0
2023-02-19,MBP14,116,2023,2,19,6,50,1,0,0,122.0,118.0,124.0,139.57142857142858,150.4
2023-02-20,MBP14,119,2023,2,20,0,51,0,0,0,116.0,125.0,163.0,139.28571428571428,147.96666666666667
2023-02-21,MBP14,179,2023,2,21,1,52,0,0,0,119.0,174.0,178.0,138.42857142857142,147.3
2023-02-22,MBP14,187,2023,2,22,2,53,0,0,0,179.0,149.0,118.0,139.14285714285714,148.96666666666667
2023-02-23,MBP14,175,2023,2,23,3,54,0,0,0,187.0,139.0,150.0,144.57142857142858,148.7
2023-02-24,MBP14,140,2023,2,24,4,55,0,0,0,175.0,150.0,166.0,149.71428571428572,148.93333333333334
2023-02-25,MBP14,122,2023,2,25,5,56,1,0,0,140.0,122.0,143.0,148.28571428571428,147.96666666666667
2023-02-26,MBP14,125,2023,2,26,6,57,1,0,0,122.0,116.0,118.0,148.28571428571428,146.7
2023-02-27,MBP14,174,2023,2,27,0,58,0,0,0,125.0,119.0,125.0,149.57142857142858,144.7
2023-02-28,MBP14,175,2023,2,28,1,59,0,0,0,174.0,179.0,174.0,157.42857142857142,145.8
2023-03-01,MBP14,148,2023,3,1,2,60,0,0,0,175.0,187.0,149.0,156.85714285714286,147.8
2023-03-02,MBP14,164,2023,3,2,3,61,0,0,0,148.0,175.0,139.0,151.28571428571428,148.2
2023-03-03,MBP14,171,2023,3,3,4,62,0,0,0,164.0,140.0,150.0,149.71428571428572,148.4
2023-03-04,MBP14,147,2023,3,4,5,63,1,0,0,171.0,122.0,122.0,154.14285714285714,149.23333333333332
2023-03-05,MBP14,136,2023,3,5,6,64,1,0,0,147.0,125.0,116.0,157.71428571428572,148.8
2023-03-06,MBP14,178,2023,3,6,0,65,0,0,0,136.0,174.0,119.0,159.28571428571428,147.16666666666666
2023-03-07,MBP14,164,2023,3,7,1,66,0,0,0,178.0,175.0,179.0,159.85714285714286,149.16666666666666
2023-03-08,MBP14,190,2023,3,8,2,67,0,0,0,164.0,148.0,187.0,158.28571428571428,150.5
