date,sku_id,units_sold,is_promo,is_stockout
2023-04-01,MBA15,208,0,0
2023-04-02,MBA15,213,0,0
2023-04-03,MBA15,247,0,0
2023-04-04,MBA15,242,0,0
2023-04-05,MBA15,269,0,0
2023-04-06,MBA15,250,1,0
2023-04-07,MBA15,255,0,0
2023-04-08,MBA15,511,1,0
2023-04-09,MBA15,182,0,0
2023-04-10,MBA15,273,0,0
2023-04-11,MBA15,268,0,0
2023-04-12,MBA15,274,0,0
2023-04-13,MBA15,209,0,1
2023-04-14,MBA15,245,0,0
2023-04-15,MBA15,204,0,0
2023-04-16,MBA15,170,0,0
2023-04-17,MBA15,242,0,0
2023-04-18,MBA15,256,0,0
2023-04-19,MBA15,272,0,0
2023-04-20,MBA15,254,0,0
2023-04-21,MBA15,264,0,0
2023-04-22,MBA15,171,0,1
2023-04-23,MBA15,195,0,0
2023-04-24,MBA15,245,0,0
2023-04-25,MBA15,267,0,0
2023-04-26,MBA15,249,0,0
2023-04-27,MBA15,264,0,0
2023-04-28,MBA15,249,0,0
2023-04-29,MBA15,202,0,0
2023-04-30,MBA15,215,0,0
2023-05-01,MBA15,205,0,1
2023-05-02,MBA15,255,0,0
2023-05-03,MBA15,248,0,0
2023-05-04,MBA15,261,0,0
2023-05-05,MBA15,249,0,0
2023-05-06,MBA15,216,0,0
2023-05-07,MBA15,198,0,0
2023-05-08,MBA15,255,0,0
2023-05-09,MBA15,266,0,0
2023-05-10,MBA15,276,1,0
2023-05-11,MBA15,264,0,0
2023-05-12,MBA15,258,0,0
2023-05-13,MBA15,196,0,0
2023-05-14,MBA15,535,1,0
2023-05-15,MBA15,272,1,0
2023-05-16,MBA15,252,0,0
2023-05-17,MBA15,251,0,0
2023-05-18,MBA15,279,0,0
2023-05-19,MBA15,257,0,0
2023-05-20,MBA15,233,0,0
2023-05-21,MBA15,151,0,1
2023-05-22,MBA15,274,0,0
2023-05-23,MBA15,255,0,0
2023-05-24,MBA15,265,1,0
2023-05-25,MBA15,246,0,0
2023-05-26,MBA15,260,0,0
2023-05-27,MBA15,221,0,0
2023-05-28,MBA15,526,1,0
2023-05-29,MBA15,253,0,0
2023-05-30,MBA15,241,0,0
2023-05-31,MBA15,269,1,0
2023-06-01,MBA15,263,0,0
2023-06-02,MBA15,249,0,0
2023-06-03,MBA15,225,0,0
2023-06-04,MBA15,204,0,0
2023-06-05,MBA15,263,0,0
2023-06-06,MBA15,254,0,0
2023-06-07,MBA15,268,0,0
2023-06-08,MBA15,261,0,0
2023-06-09,MBA15,291,1,0
2023-06-10,MBA15,212,0,0
2023-06-11,MBA15,216,0,0
2023-06-12,MBA15,262,0,0
2023-06-13,MBA15,245,0,0
2023-06-14,MBA15,273,0,0
2023-06-15,MBA15,264,0,0
2023-06-16,MBA15,266,0,0
2023-06-17,MBA15,222,0,0
2023-06-18,MBA15,223,0,0
2023-06-19,MBA15,195,0,1
2023-06-20,MBA15,257,1,0
2023-06-21,MBA15,250,0,0
2023-06-22,MBA15,245,0,0
2023-06-23,MBA15,254,0,0
2023-06-24,MBA15,196,0,0
2023-06-25,MBA15,512,1,0
2023-06-26,MBA15,211,0,1
2023-06-27,MBA15,240,0,0
2023-06-28,MBA15,260,0,0
2023-06-29,MBA15,269,0,0
2023-06-30,MBA15,269,0,0
2023-07-01,MBA15,217,0,0
2023-07-02,MBA15,534,1,0
2023-07-03,MBA15,280,1,0
2023-07-04,MBA15,246,0,0
2023-07-05,MBA15,256,0,0
2023-07-06,MBA15,267,0,0
2023-07-07,MBA15,254,0,0
2023-07-08,MBA15,204,0,0
2023-07-09,MBA15,213,0,0
2023-07-10,MBA15,280,0,0
2023-07-11,MBA15,269,0,0
2023-07-12,MBA15,240,0,0
2023-07-13,MBA15,261,0,0
2023-07-14,MBA15,247,0,0
2023-07-15,MBA15,220,0,0
2023-07-16,MBA15,225,0,0
2023-07-17,MBA15,282,0,0
2023-07-18,MBA15,269,0,0
2023-07-19,MBA15,265,0,0
2023-07-20,MBA15,266,0,0
2023-07-21,MBA15,247,0,0
2023-07-22,MBA15,167,0,1
2023-07-23,MBA15,212,0,0
2023-07-24,MBA15,251,0,0
2023-07-25,MBA15,278,1,0
2023-07-26,MBA15,285,0,0
2023-07-27,MBA15,239,0,0
2023-07-28,MBA15,267,0,0
2023-07-29,MBA15,209,0,0
2023-07-30,MBA15,216,0,0
2023-07-31,MBA15,274,1,0
2023-08-01,MBA15,347,0,0
2023-08-02,MBA15,333,0,0
2023-08-03,MBA15,358,0,0
2023-08-04,MBA15,356,0,0
2023-08-05,MBA15,289,0,0
2023-08-06,MBA15,298,0,0
2023-08-07,MBA15,344,0,0
2023-08-08,MBA15,350,0,0
2023-08-09,MBA15,340,0,0
2023-08-10,MBA15,344,0,0
2023-08-11,MBA15,335,0,0
2023-08-12,MBA15,274,0,0
2023-08-13,MBA15,257,0,0
2023-08-14,MBA15,354,0,0
2023-08-15,MBA15,391,1,0
2023-08-16,MBA15,337,0,0
2023-08-17,MBA15,347,0,0
2023-08-18,MBA15,301,0,1
2023-08-19,MBA15,715,1,0
2023-08-20,MBA15,287,0,0
2023-08-21,MBA15,340,0,0
2023-08-22,MBA15,348,0,0
2023-08-23,MBA15,343,0,0
2023-08-24,MBA15,355,0,0
2023-08-25,MBA15,356,0,0
2023-08-26,MBA15,278,0,0
2023-08-27,MBA15,280,0,0
2023-08-28,MBA15,364,0,0
2023-08-29,MBA15,383,1,0
2023-08-30,MBA15,346,0,0
2023-08-31,MBA15,346,0,0
2023-09-01,MBA15,354,1,0
2023-09-02,MBA15,280,0,0
2023-09-03,MBA15,284,0,0
2023-09-04,MBA15,331,0,0
2023-09-05,MBA15,285,0,1
2023-09-06,MBA15,347,0,0
2023-09-07,MBA15,367,0,0
2023-09-08,MBA15,368,0,0
2023-09-09,MBA15,308,0,0
2023-09-10,MBA15,288,0,0
2023-09-11,MBA15,347,0,0
2023-09-12,MBA15,354,0,0
2023-09-13,MBA15,348,0,0
2023-09-14,MBA15,364,0,0
2023-09-15,MBA15,358,0,0
2023-09-16,MBA15,278,0,0
2023-09-17,MBA15,292,0,0
2023-09-18,MBA15,329,0,0
2023-09-19,MBA15,386,1,0
2023-09-20,MBA15,342,0,0
2023-09-21,MBA15,367,0,0
2023-09-22,MBA15,345,0,0
2023-09-23,MBA15,228,0,1
2023-09-24,MBA15,280,0,0
2023-09-25,MBA15,356,0,0
2023-09-26,MBA15,337,0,0
2023-09-27,MBA15,323,0,0
2023-09-28,MBA15,366,0,0
2023-09-29,MBA15,368,0,0
2023-09-30,MBA15,278,0,0
2023-10-01,MBA15,515,1,0
2023-10-02,MBA15,270,1,0
2023-10-03,MBA15,246,0,0
2023-10-04,MBA15,264,0,0
2023-10-05,MBA15,268,1,0
2023-10-06,MBA15,253,0,0
2023-10-07,MBA15,203,0,0
2023-10-08,MBA15,524,1,0
2023-10-09,MBA15,255,0,0
2023-10-10,MBA15,259,0,0
2023-10-11,MBA15,264,1,0
2023-10-12,MBA15,285,1,0
2023-10-13,MBA15,264,0,0
2023-10-14,MBA15,209,0,0
2023-10-15,MBA15,198,0,0
2023-10-16,MBA15,271,0,0
2023-10-17,MBA15,252,0,0
2023-10-18,MBA15,260,0,0
2023-10-19,MBA15,252,0,0
2023-10-20,MBA15,267,0,0
2023-10-21,MBA15,186,0,0
2023-10-22,MBA15,203,0,0
2023-10-23,MBA15,281,1,0
2023-10-24,MBA15,263,1,0
2023-10-25,MBA15,236,0,0
2023-10-26,MBA15,251,0,0
2023-10-27,MBA15,263,0,0
2023-10-28,MBA15,196,0,0
2023-10-29,MBA15,208,0,0
2023-10-30,MBA15,258,0,0
2023-10-31,MBA15,280,0,0
2023-11-01,MBA15,385,1,0
2023-11-02,MBA15,414,1,0
2023-11-03,MBA15,366,0,0
2023-11-04,MBA15,311,0,0
2023-11-05,MBA15,301,0,0
2023-11-06,MBA15,371,0,0
2023-11-07,MBA15,359,0,0
2023-11-08,MBA15,383,0,0
2023-11-09,MBA15,388,0,0
2023-11-10,MBA15,382,0,0
2023-11-11,MBA15,296,0,0
2023-11-12,MBA15,300,0,0
2023-11-13,MBA15,73,0,1
2023-11-14,MBA15,384,0,0
2023-11-15,MBA15,390,0,0
2023-11-16,MBA15,373,0,0
2023-11-17,MBA15,354,0,0
2023-11-18,MBA15,283,0,0
2023-11-19,MBA15,295,0,0
2023-11-20,MBA15,387,0,0
2023-11-21,MBA15,383,0,0
2023-11-22,MBA15,384,0,0
2023-11-23,MBA15,368,0,0
2023-11-24,MBA15,371,0,0
2023-11-25,MBA15,315,0,0
2023-11-26,MBA15,324,0,0
2023-11-27,MBA15,387,0,0
2023-11-28,MBA15,387,0,0
2023-11-29,MBA15,367,0,0
2023-11-30,MBA15,384,0,0
2023-12-01,MBA15,361,0,0
2023-12-02,MBA15,318,0,0
2023-12-03,MBA15,766,1,0
2023-12-04,MBA15,373,0,0
2023-12-05,MBA15,351,0,0
2023-12-06,MBA15,373,0,0
2023-12-07,MBA15,395,1,0
2023-12-08,MBA15,377,0,0
2023-12-09,MBA15,301,0,0
2023-12-10,MBA15,298,0,0
2023-12-11,MBA15,366,0,0
2023-12-12,MBA15,95,0,1
2023-12-13,MBA15,400,0,0
2023-12-14,MBA15,398,1,0
2023-12-15,MBA15,367,0,0
2023-12-16,MBA15,292,0,0
2023-12-17,MBA15,301,0,0
2023-12-18,MBA15,399,0,0
2023-12-19,MBA15,379,0,0
2023-12-20,MBA15,391,0,0
2023-12-21,MBA15,390,0,0
2023-12-22,MBA15,384,0,0
2023-12-23,MBA15,291,0,0
2023-12-24,MBA15,319,0,0
2023-12-25,MBA15,361,0,0
2023-12-26,MBA15,367,0,0
2023-12-27,MBA15,380,0,0
2023-12-28,MBA15,372,0,0
2023-12-29,MBA15,399,1,0
2023-12-30,MBA15,289,0,0
2023-12-31,MBA15,753,1,0
2024-01-01,MBA15,274,0,0
2024-01-02,MBA15,314,1,0
2024-01-03,MBA15,284,0,0
2024-01-04,MBA15,248,0,0
2024-01-05,MBA15,264,0,0
2024-01-06,MBA15,533,1,0
2024-01-07,MBA15,216,0,0
2024-01-08,MBA15,270,0,0
2024-01-09,MBA15,260,0,0
2024-01-10,MBA15,279,0,0
2024-01-11,MBA15,282,0,0
2024-01-12,MBA15,281,0,0
2024-01-13,MBA15,205,0,0
2024-01-14,MBA15,220,0,0
2024-01-15,MBA15,280,0,0
2024-01-16,MBA15,277,0,0
2024-01-17,MBA15,276,0,0
2024-01-18,MBA15,284,0,0
2024-01-19,MBA15,275,1,0
2024-01-20,MBA15,195,0,0
2024-01-21,MBA15,213,0,0
2024-01-22,MBA15,211,0,1
2024-01-23,MBA15,298,0,0
2024-01-24,MBA15,259,0,0
2024-01-25,MBA15,295,1,0
2024-01-26,MBA15,294,0,0
2024-01-27,MBA15,240,0,0
2024-01-28,MBA15,216,0,0
2024-01-29,MBA15,277,0,0
2024-01-30,MBA15,270,0,0
2024-01-31,MBA15,257,0,0
2024-02-01,MBA15,284,0,0
2024-02-02,MBA15,274,0,0
2024-02-03,MBA15,205,0,0
2024-02-04,MBA15,212,0,0
2024-02-05,MBA15,265,0,0
2024-02-06,MBA15,282,0,0
2024-02-07,MBA15,253,0,0
2024-02-08,MBA15,240,0,0
2024-02-09,MBA15,253,0,0
2024-02-10,MBA15,219,0,0
2024-02-11,MBA15,161,0,1
2024-02-12,MBA15,265,0,0
2024-02-13,MBA15,261,0,0
2024-02-14,MBA15,242,0,0
2024-02-15,MBA15,259,0,0
2024-02-16,MBA15,265,0,0
2024-02-17,MBA15,228,0,0
2024-02-18,MBA15,240,0,0
2024-02-19,MBA15,271,1,0
2024-02-20,MBA15,269,0,0
2024-02-21,MBA15,220,0,1
2024-02-22,MBA15,296,0,0
2024-02-23,MBA15,261,0,0
2024-02-24,MBA15,206,0,0
2024-02-25,MBA15,212,0,0
2024-02-26,MBA15,257,0,0
2024-02-27,MBA15,289,1,0
2024-02-28,MBA15,279,0,0
2024-02-29,MBA15,270,0,0
2024-03-01,MBA15,269,0,0
2024-03-02,MBA15,557,1,0
2024-03-03,MBA15,214,0,0
2024-03-04,MBA15,277,0,0
2024-03-05,MBA15,264,0,0
2024-03-06,MBA15,253,0,0
2024-03-07,MBA15,295,1,0
2024-03-08,MBA15,284,1,0
2024-03-09,MBA15,229,0,0
2024-03-10,MBA15,221,0,0
2024-03-11,MBA15,274,0,0
2024-03-12,MBA15,271,1,0
2024-03-13,MBA15,299,0,0
2024-03-14,MBA15,274,0,0
2024-03-15,MBA15,284,0,0
2024-03-16,MBA15,172,0,1
2024-03-17,MBA15,534,1,0
2024-03-18,MBA15,277,0,0
2024-03-19,MBA15,252,0,0
2024-03-20,MBA15,299,1,0
2024-03-21,MBA15,264,0,0
2024-03-22,MBA15,277,0,0
2024-03-23,MBA15,220,0,0
2024-03-24,MBA15,231,0,0
2024-03-25,MBA15,282,0,0
2024-03-26,MBA15,270,0,0
2024-03-27,MBA15,249,0,0
2024-03-28,MBA15,235,0,1
2024-03-29,MBA15,251,0,0
2024-03-30,MBA15,222,0,0
2024-03-31,MBA15,233,0,0
2024-04-01,MBA15,274,0,0
2024-04-02,MBA15,260,0,0
2024-04-03,MBA15,270,0,0
2024-04-04,MBA15,261,0,0
2024-04-05,MBA15,261,0,0
2024-04-06,MBA15,544,1,0
2024-04-07,MBA15,186,0,0
2024-04-08,MBA15,265,0,0
2024-04-09,MBA15,269,0,0
2024-04-10,MBA15,282,1,0
2024-04-11,MBA15,258,0,0
2024-04-12,MBA15,274,0,0
2024-04-13,MBA15,541,1,0
2024-04-14,MBA15,566,1,0
2024-04-15,MBA15,288,1,0
2024-04-16,MBA15,261,0,0
2024-04-17,MBA15,290,1,0
2024-04-18,MBA15,247,0,0
2024-04-19,MBA15,269,0,0
2024-04-20,MBA15,177,0,1
2024-04-21,MBA15,218,0,0
2024-04-22,MBA15,258,0,0
2024-04-23,MBA15,282,1,0
2024-04-24,MBA15,254,0,0
2024-04-25,MBA15,288,0,0
2024-04-26,MBA15,268,0,0
2024-04-27,MBA15,222,0,0
2024-04-28,MBA15,200,0,0
2024-04-29,MBA15,274,1,0
2024-04-30,MBA15,275,0,0
2024-05-01,MBA15,280,0,0
2024-05-02,MBA15,256,0,0
2024-05-03,MBA15,251,0,0
2024-05-04,MBA15,179,0,1
2024-05-05,MBA15,212,0,0
2024-05-06,MBA15,249,0,0
2024-05-07,MBA15,193,0,1
2024-05-08,MBA15,260,0,0
2024-05-09,MBA15,280,0,0
2024-05-10,MBA15,282,0,0
2024-05-11,MBA15,220,0,0
2024-05-12,MBA15,218,0,0
2024-05-13,MBA15,263,0,0
2024-05-14,MBA15,241,0,0
2024-05-15,MBA15,280,0,0
2024-05-16,MBA15,218,0,1
2024-05-17,MBA15,257,0,0
2024-05-18,MBA15,233,0,0
2024-05-19,MBA15,202,0,0
2024-05-20,MBA15,281,0,0
2024-05-21,MBA15,246,0,0
2024-05-22,MBA15,298,0,0
2024-05-23,MBA15,251,0,0
2024-05-24,MBA15,282,0,0
2024-05-25,MBA15,209,0,0
2024-05-26,MBA15,224,0,0
2024-05-27,MBA15,288,0,0
2024-05-28,MBA15,264,0,0
2024-05-29,MBA15,296,0,0
2024-05-30,MBA15,289,0,0
2024-05-31,MBA15,249,0,0
2024-06-01,MBA15,216,0,0
2024-06-02,MBA15,214,0,0
2024-06-03,MBA15,268,0,0
2024-06-04,MBA15,263,0,0
2024-06-05,MBA15,256,0,0
2024-06-06,MBA15,266,0,0
2024-06-07,MBA15,274,0,0
2024-06-08,MBA15,186,0,0
2024-06-09,MBA15,227,0,0
2024-06-10,MBA15,269,0,0
2024-06-11,MBA15,286,0,0
2024-06-12,MBA15,262,0,0
2024-06-13,MBA15,260,0,0
2024-06-14,MBA15,258,0,0
2024-06-15,MBA15,223,0,0
2024-06-16,MBA15,194,0,0
2024-06-17,MBA15,258,0,0
2024-06-18,MBA15,283,1,0
2024-06-19,MBA15,249,0,0
2024-06-20,MBA15,268,0,0
2024-06-21,MBA15,283,0,0
2024-06-22,MBA15,230,0,0
2024-06-23,MBA15,215,0,0
2024-06-24,MBA15,279,0,0
2024-06-25,MBA15,273,0,0
2024-06-26,MBA15,216,0,1
2024-06-27,MBA15,275,0,0
2024-06-28,MBA15,276,1,0
2024-06-29,MBA15,213,0,0
2024-06-30,MBA15,222,0,0
2024-07-01,MBA15,267,0,0
2024-07-02,MBA15,281,0,0
2024-07-03,MBA15,277,0,0
2024-07-04,MBA15,277,0,0
2024-07-05,MBA15,274,0,0
2024-07-06,MBA15,218,0,0
2024-07-07,MBA15,225,0,0
2024-07-08,MBA15,226,0,1
2024-07-09,MBA15,272,0,0
2024-07-10,MBA15,257,0,0
2024-07-11,MBA15,267,0,0
2024-07-12,MBA15,250,0,0
2024-07-13,MBA15,232,0,0
2024-07-14,MBA15,225,0,0
2024-07-15,MBA15,257,0,0
2024-07-16,MBA15,259,0,0
2024-07-17,MBA15,283,0,0
2024-07-18,MBA15,259,0,0
2024-07-19,MBA15,249,0,0
2024-07-20,MBA15,527,1,0
2024-07-21,MBA15,213,0,0
2024-07-22,MBA15,262,0,0
2024-07-23,MBA15,263,0,0
2024-07-24,MBA15,276,0,0
2024-07-25,MBA15,260,0,0
2024-07-26,MBA15,272,0,0
2024-07-27,MBA15,203,0,0
2024-07-28,MBA15,231,0,0
2024-07-29,MBA15,255,0,0
2024-07-30,MBA15,267,0,0
2024-07-31,MBA15,266,0,0
2024-08-01,MBA15,365,0,0
2024-08-02,MBA15,370,0,0
2024-08-03,MBA15,287,0,0
2024-08-04,MBA15,302,0,0
2024-08-05,MBA15,374,0,0
2024-08-06,MBA15,358,0,0
2024-08-07,MBA15,382,0,0
2024-08-08,MBA15,365,0,0
2024-08-09,MBA15,357,0,0
2024-08-10,MBA15,293,0,0
2024-08-11,MBA15,314,0,0
2024-08-12,MBA15,365,0,0
2024-08-13,MBA15,365,0,0
2024-08-14,MBA15,366,0,0
2024-08-15,MBA15,372,0,0
2024-08-16,MBA15,365,0,0
2024-08-17,MBA15,299,0,0
2024-08-18,MBA15,293,0,0
2024-08-19,MBA15,363,0,0
2024-08-20,MBA15,373,0,0
2024-08-21,MBA15,352,0,0
2024-08-22,MBA15,361,0,0
2024-08-23,MBA15,285,0,1
2024-08-24,MBA15,276,0,0
2024-08-25,MBA15,277,0,0
2024-08-26,MBA15,361,0,0
2024-08-27,MBA15,373,0,0
2024-08-28,MBA15,363,0,0
2024-08-29,MBA15,354,0,0
2024-08-30,MBA15,377,0,0
2024-08-31,MBA15,287,0,0
2024-09-01,MBA15,280,0,0
2024-09-02,MBA15,383,0,0
2024-09-03,MBA15,362,0,0
2024-09-04,MBA15,380,0,0
2024-09-05,MBA15,361,0,0
2024-09-06,MBA15,361,0,0
2024-09-07,MBA15,275,0,0
2024-09-08,MBA15,725,1,0
2024-09-09,MBA15,366,0,0
2024-09-10,MBA15,369,0,0
2024-09-11,MBA15,362,0,0
2024-09-12,MBA15,357,0,0
2024-09-13,MBA15,361,0,0
2024-09-14,MBA15,279,0,0
2024-09-15,MBA15,309,0,0
2024-09-16,MBA15,370,0,0
2024-09-17,MBA15,377,1,0
2024-09-18,MBA15,355,0,0
2024-09-19,MBA15,383,0,0
2024-09-20,MBA15,353,0,0
2024-09-21,MBA15,289,0,0
2024-09-22,MBA15,252,0,1
2024-09-23,MBA15,364,0,0
2024-09-24,MBA15,269,0,1
2024-09-25,MBA15,364,0,0
2024-09-26,MBA15,354,0,0
2024-09-27,MBA15,362,1,0
2024-09-28,MBA15,286,0,0
2024-09-29,MBA15,279,0,0
2024-09-30,MBA15,351,0,0
2024-10-01,MBA15,283,1,0
2024-10-02,MBA15,251,0,0
2024-10-03,MBA15,278,0,0
2024-10-04,MBA15,264,0,0
2024-10-05,MBA15,208,0,0
2024-10-06,MBA15,169,0,1
2024-10-07,MBA15,268,1,0
2024-10-08,MBA15,254,0,0
2024-10-09,MBA15,263,0,0
2024-10-10,MBA15,271,0,0
2024-10-11,MBA15,273,0,0
2024-10-12,MBA15,211,0,0
2024-10-13,MBA15,538,1,0
2024-10-14,MBA15,270,0,0
2024-10-15,MBA15,299,1,0
2024-10-16,MBA15,268,0,0
2024-10-17,MBA15,259,0,0
2024-10-18,MBA15,256,0,0
2024-10-19,MBA15,227,0,0
2024-10-20,MBA15,189,0,0
2024-10-21,MBA15,261,0,0
2024-10-22,MBA15,256,0,0
2024-10-23,MBA15,277,0,0
2024-10-24,MBA15,283,0,0
2024-10-25,MBA15,264,0,0
2024-10-26,MBA15,207,0,0
2024-10-27,MBA15,539,1,0
2024-10-28,MBA15,285,1,0
2024-10-29,MBA15,274,0,0
2024-10-30,MBA15,266,0,0
2024-10-31,MBA15,283,0,0
2024-11-01,MBA15,381,0,0
2024-11-02,MBA15,309,0,0
2024-11-03,MBA15,310,0,0
2024-11-04,MBA15,391,0,0
2024-11-05,MBA15,398,0,0
2024-11-06,MBA15,392,1,0
2024-11-07,MBA15,374,0,0
2024-11-08,MBA15,391,0,0
2024-11-09,MBA15,301,0,0
2024-11-10,MBA15,310,0,0
2024-11-11,MBA15,383,0,0
2024-11-12,MBA15,402,0,0
2024-11-13,MBA15,407,0,0
2024-11-14,MBA15,381,0,0
2024-11-15,MBA15,394,0,0
2024-11-16,MBA15,310,0,0
2024-11-17,MBA15,323,0,0
2024-11-18,MBA15,393,1,0
2024-11-19,MBA15,420,1,0
2024-11-20,MBA15,380,0,0
2024-11-21,MBA15,390,1,0
2024-11-22,MBA15,381,0,0
2024-11-23,MBA15,310,0,0
2024-11-24,MBA15,771,1,0
2024-11-25,MBA15,387,0,0
2024-11-26,MBA15,395,0,0
2024-11-27,MBA15,378,0,0
2024-11-28,MBA15,406,0,0
2024-11-29,MBA15,416,0,0
2024-11-30,MBA15,311,0,0
2024-12-01,MBA15,321,0,0
2024-12-02,MBA15,392,0,0
2024-12-03,MBA15,386,0,0
2024-12-04,MBA15,384,0,0
2024-12-05,MBA15,367,0,0
2024-12-06,MBA15,386,0,0
2024-12-07,MBA15,323,0,0
2024-12-08,MBA15,56,0,1
2024-12-09,MBA15,353,0,0
2024-12-10,MBA15,405,0,0
2024-12-11,MBA15,392,0,0
2024-12-12,MBA15,401,0,0
2024-12-13,MBA15,385,0,0
2024-12-14,MBA15,315,0,0
2024-12-15,MBA15,320,0,0
2024-12-16,MBA15,383,0,0
2024-12-17,MBA15,420,1,0
2024-12-18,MBA15,381,0,0
2024-12-19,MBA15,411,0,0
2024-12-20,MBA15,374,0,0
2024-12-21,MBA15,319,0,0
2024-12-22,MBA15,306,0,0
2024-12-23,MBA15,376,0,0
2024-12-24,MBA15,377,0,0
2024-12-25,MBA15,356,0,0
2024-12-26,MBA15,375,0,0
2024-12-27,MBA15,397,0,0
2024-12-28,MBA15,323,0,0
2024-12-29,MBA15,299,0,0
2024-12-30,MBA15,393,0,0
2024-12-31,MBA15,379,0,0
2025-01-01,MBA15,252,0,0
2025-01-02,MBA15,285,0,0
2025-01-03,MBA15,301,1,0
2025-01-04,MBA15,216,0,0
2025-01-05,MBA15,236,0,0
2025-01-06,MBA15,274,0,0
2025-01-07,MBA15,276,0,0
2025-01-08,MBA15,273,0,0
2025-01-09,MBA15,260,0,0
2025-01-10,MBA15,272,0,0
2025-01-11,MBA15,208,0,0
2025-01-12,MBA15,229,0,0
2025-01-13,MBA15,296,1,0
2025-01-14,MBA15,252,0,0
2025-01-15,MBA15,282,0,0
2025-01-16,MBA15,274,0,0
2025-01-17,MBA15,254,0,0
2025-01-18,MBA15,558,1,0
2025-01-19,MBA15,218,0,0
2025-01-20,MBA15,266,0,0
2025-01-21,MBA15,261,0,0
2025-01-22,MBA15,279,0,0
2025-01-23,MBA15,276,0,0
2025-01-24,MBA15,276,0,0
2025-01-25,MBA15,236,0,0
2025-01-26,MBA15,240,0,0
2025-01-27,MBA15,250,0,0
2025-01-28,MBA15,279,0,0
2025-01-29,MBA15,268,0,0
2025-01-30,MBA15,294,1,0
2025-01-31,MBA15,266,0,0
2025-02-01,MBA15,246,0,0
2025-02-02,MBA15,229,0,0
2025-02-03,MBA15,272,0,0
2025-02-04,MBA15,289,0,0
2025-02-05,MBA15,278,1,0
2025-02-06,MBA15,282,0,0
2025-02-07,MBA15,286,1,0
2025-02-08,MBA15,221,0,0
2025-02-09,MBA15,576,1,0
2025-02-10,MBA15,248,0,1
2025-02-11,MBA15,279,0,0
2025-02-12,MBA15,266,0,0
2025-02-13,MBA15,273,0,0
2025-02-14,MBA15,266,0,0
2025-02-15,MBA15,215,0,0
2025-02-16,MBA15,224,0,0
2025-02-17,MBA15,267,0,0
2025-02-18,MBA15,303,1,0
2025-02-19,MBA15,272,0,0
2025-02-20,MBA15,274,0,0
2025-02-21,MBA15,268,0,0
2025-02-22,MBA15,208,0,0
2025-02-23,MBA15,209,0,0
2025-02-24,MBA15,277,0,0
2025-02-25,MBA15,216,0,1
2025-02-26,MBA15,223,0,1
2025-02-27,MBA15,287,0,0
2025-02-28,MBA15,266,0,0
2025-03-01,MBA15,248,0,0
2025-03-02,MBA15,211,0,0
2025-03-03,MBA15,261,0,0
2025-03-04,MBA15,299,1,0
2025-03-05,MBA15,274,0,0
2025-03-06,MBA15,265,0,0
2025-03-07,MBA15,260,0,0
2025-03-08,MBA15,211,0,0
2025-03-09,MBA15,556,1,0
2025-03-10,MBA15,236,0,1
2025-03-11,MBA15,269,1,0
2025-03-12,MBA15,276,0,0
2025-03-13,MBA15,283,0,0
2025-03-14,MBA15,269,0,0
2025-03-15,MBA15,239,0,0
2025-03-16,MBA15,225,0,0
2025-03-17,MBA15,284,0,0
2025-03-18,MBA15,284,0,0
2025-03-19,MBA15,288,0,0
2025-03-20,MBA15,273,0,0
2025-03-21,MBA15,294,0,0
2025-03-22,MBA15,221,0,0
2025-03-23,MBA15,219,0,0
2025-03-24,MBA15,271,0,0
2025-03-25,MBA15,270,0,0
2025-03-26,MBA15,270,0,0
2025-03-27,MBA15,289,1,0
2025-03-28,MBA15,276,0,0
2025-03-29,MBA15,557,1,0
2025-03-30,MBA15,220,0,0
2025-03-31,MBA15,284,0,0
2025-04-01,MBA15,277,0,0
2025-04-02,MBA15,280,0,0
2025-04-03,MBA15,264,0,0
2025-04-04,MBA15,260,0,0
2025-04-05,MBA15,230,0,0
2025-04-06,MBA15,566,1,0
2025-04-07,MBA15,263,0,0
2025-04-08,MBA15,207,0,1
2025-04-09,MBA15,289,0,0
2025-04-10,MBA15,269,0,0
2025-04-11,MBA15,267,0,0
2025-04-12,MBA15,209,0,0
2025-04-13,MBA15,209,0,0
2025-04-14,MBA15,300,0,0
2025-04-15,MBA15,273,0,0
2025-04-16,MBA15,271,0,0
2025-04-17,MBA15,261,0,0
2025-04-18,MBA15,268,1,0
2025-04-19,MBA15,243,0,0
2025-04-20,MBA15,234,0,0
2025-04-21,MBA15,276,0,0
2025-04-22,MBA15,257,1,0
2025-04-23,MBA15,271,0,0
2025-04-24,MBA15,276,0,0
2025-04-25,MBA15,221,0,1
2025-04-26,MBA15,190,0,0
2025-04-27,MBA15,238,0,0
2025-04-28,MBA15,279,0,0
2025-04-29,MBA15,246,0,0
2025-04-30,MBA15,214,0,1
2025-05-01,MBA15,265,0,0
2025-05-02,MBA15,274,0,0
2025-05-03,MBA15,219,0,0
2025-05-04,MBA15,226,0,0
2025-05-05,MBA15,252,0,0
2025-05-06,MBA15,276,0,0
2025-05-07,MBA15,263,0,0
2025-05-08,MBA15,267,0,0
2025-05-09,MBA15,273,0,0
2025-05-10,MBA15,240,0,0
2025-05-11,MBA15,228,0,0
2025-05-12,MBA15,273,0,0
2025-05-13,MBA15,204,0,1
2025-05-14,MBA15,274,0,0
2025-05-15,MBA15,263,0,0
