date,sku_id,units_sold
2024-06-20,MBA15,265
2024-06-21,MBA15,272
2024-06-22,MBA15,252
2024-06-23,MBA15,288
2024-06-24,MBA15,275
2024-06-25,MBA15,282
2024-06-26,MBA15,291
2024-06-27,MBA15,302
2024-06-28,MBA15,298
2024-06-29,MBA15,200
2024-06-30,MBA15,226
2024-07-01,MBA15,298
2024-07-02,MBA15,309
2024-07-03,MBA15,263
2024-07-04,MBA15,276
2024-07-05,MBA15,279
2024-07-06,MBA15,217
2024-07-07,MBA15,224
2024-07-08,MBA15,206
2024-07-09,MBA15,361
2024-07-10,MBA15,125
2024-07-11,MBA15,273
2024-07-12,MBA15,251
2024-07-13,MBA15,257
2024-07-14,MBA15,205
2024-07-15,MBA15,238
2024-07-16,MBA15,320
2024-07-17,MBA15,270
2024-07-18,MBA15,315
2024-07-19,MBA15,267
2024-07-20,MBA15,217
2024-07-21,MBA15,277
2024-07-22,MBA15,255
2024-07-23,MBA15,247
2024-07-24,MBA15,282
2024-07-25,MBA15,276
2024-07-26,MBA15,272
2024-07-27,MBA15,154
2024-07-28,MBA15,221
2024-07-29,MBA15,400
2024-07-30,MBA15,277
2024-07-31,MBA15,264
2024-08-01,MBA15,348
2024-08-02,MBA15,415
2024-08-03,MBA15,274
2024-08-04,MBA15,127
2024-08-05,MBA15,213
2024-08-06,MBA15,205
2024-08-07,MBA15,314
2024-08-08,MBA15,473
2024-08-09,MBA15,398
2024-08-10,MBA15,277
2024-08-11,MBA15,448
2024-08-12,MBA15,338
2024-08-13,MBA15,339
2024-08-14,MBA15,310
2024-08-15,MBA15,374
2024-08-16,MBA15,301
2024-08-17,MBA15,289
2024-08-18,MBA15,288
2024-08-19,MBA15,351
2024-08-20,MBA15,374
2024-08-21,MBA15,345
2024-08-22,MBA15,366
2024-08-23,MBA15,398
2024-08-24,MBA15,309
2024-08-25,MBA15,280
2024-08-26,MBA15,361
2024-08-27,MBA15,351
2024-08-28,MBA15,356
2024-08-29,MBA15,367
2024-08-30,MBA15,321
2024-08-31,MBA15,246
2024-09-01,MBA15,266
2024-09-02,MBA15,375
2024-09-03,MBA15,379
2024-09-04,MBA15,384
2024-09-05,MBA15,336
2024-09-06,MBA15,363
2024-09-07,MBA15,281
2024-09-08,MBA15,288
2024-09-09,MBA15,145
2024-09-10,MBA15,368
2024-09-11,MBA15,395
2024-09-12,MBA15,318
2024-09-13,MBA15,369
2024-09-14,MBA15,317
2024-09-15,MBA15,256
2024-09-16,MBA15,329
2024-09-17,MBA15,369
2024-09-18,MBA15,329
2024-09-19,MBA15,353
2024-09-20,MBA15,351
2024-09-21,MBA15,326
2024-09-22,MBA15,340
2024-09-23,MBA15,347
2024-09-24,MBA15,376
2024-09-25,MBA15,351
2024-09-26,MBA15,578
2024-09-27,MBA15,350
2024-09-28,MBA15,288
2024-09-29,MBA15,271
2024-09-30,MBA15,355
2024-10-01,MBA15,267
2024-10-02,MBA15,261
2024-10-03,MBA15,276
2024-10-04,MBA15,315
2024-10-05,MBA15,176
2024-10-06,MBA15,221
2024-10-07,MBA15,236
2024-10-08,MBA15,225
2024-10-09,MBA15,406
2024-10-10,MBA15,274
2024-10-11,MBA15,289
2024-10-12,MBA15,192
2024-10-13,MBA15,225
2024-10-14,MBA15,264
2024-10-15,MBA15,287
2024-10-16,MBA15,260
2024-10-17,MBA15,252
2024-10-18,MBA15,298
2024-10-19,MBA15,251
2024-10-20,MBA15,200
2024-10-21,MBA15,290
2024-10-22,MBA15,285
2024-10-23,MBA15,264
2024-10-24,MBA15,251
2024-10-25,MBA15,246
2024-10-26,MBA15,253
2024-10-27,MBA15,225
2024-10-28,MBA15,314
2024-10-29,MBA15,264
2024-10-30,MBA15,315
2024-10-31,MBA15,242
2024-11-01,MBA15,313
2024-11-02,MBA15,284
2024-11-03,MBA15,338
2024-11-04,MBA15,409
2024-11-05,MBA15,353
2024-11-06,MBA15,401
2024-11-07,MBA15,367
2024-11-08,MBA15,334
2024-11-09,MBA15,338
2024-11-10,MBA15,343
2024-11-11,MBA15,371
2024-11-12,MBA15,421
2024-11-13,MBA15,385
2024-11-14,MBA15,390
2024-11-15,MBA15,383
2024-11-16,MBA15,279
2024-11-17,MBA15,306
2024-11-18,MBA15,354
2024-11-19,MBA15,562
2024-11-20,MBA15,419
2024-11-21,MBA15,393
2024-11-22,MBA15,389
2024-11-23,MBA15,336
2024-11-24,MBA15,296
2024-11-25,MBA15,398
2024-11-26,MBA15,445
2024-11-27,MBA15,424
2024-11-28,MBA15,397
2024-11-29,MBA15,390
2024-11-30,MBA15,328
2024-12-01,MBA15,355
2024-12-02,MBA15,427
2024-12-03,MBA15,435
2024-12-04,MBA15,394
2024-12-05,MBA15,327
2024-12-06,MBA15,443
2024-12-07,MBA15,291
2024-12-08,MBA15,257
2024-12-09,MBA15,409
2024-12-10,MBA15,328
2024-12-11,MBA15,560
2024-12-12,MBA15,593
2024-12-13,MBA15,381
2024-12-14,MBA15,131
2024-12-15,MBA15,313
2024-12-16,MBA15,384
2024-12-17,MBA15,341
2024-12-18,MBA15,367
2024-12-19,MBA15,370
2024-12-20,MBA15,391
2024-12-21,MBA15,387
2024-12-22,MBA15,311
2024-12-23,MBA15,371
2024-12-24,MBA15,372
2024-12-25,MBA15,385
2024-12-26,MBA15,334
2024-12-27,MBA15,410
2024-12-28,MBA15,291
2024-12-29,MBA15,306
2024-12-30,MBA15,433
2024-12-31,MBA15,410
2025-01-01,MBA15,242
2025-01-02,MBA15,193
2025-01-03,MBA15,290
2025-01-04,MBA15,216
2025-01-05,MBA15,228
2025-01-06,MBA15,297
2025-01-07,MBA15,302
2025-01-08,MBA15,263
2025-01-09,MBA15,272
2025-01-10,MBA15,286
2025-01-11,MBA15,236
2025-01-12,MBA15,228
2025-01-13,MBA15,317
2025-01-14,MBA15,288
2025-01-15,MBA15,296
2025-01-16,MBA15,283
2025-01-17,MBA15,246
2025-01-18,MBA15,204
2025-01-19,MBA15,188
2025-01-20,MBA15,305
2025-01-21,MBA15,230
2025-01-22,MBA15,378
2025-01-23,MBA15,87
2025-01-24,MBA15,272
2025-01-25,MBA15,241
2025-01-26,MBA15,202
2025-01-27,MBA15,312
2025-01-28,MBA15,268
2025-01-29,MBA15,299
2025-01-30,MBA15,277
2025-01-31,MBA15,243
2025-02-01,MBA15,263
2025-02-02,MBA15,258
2025-02-03,MBA15,245
2025-02-04,MBA15,292
2025-02-05,MBA15,258
2025-02-06,MBA15,231
2025-02-07,MBA15,124
2025-02-08,MBA15,257
2025-02-09,MBA15,208
2025-02-10,MBA15,255
2025-02-11,MBA15,243
2025-02-12,MBA15,243
2025-02-13,MBA15,336
2025-02-14,MBA15,270
2025-02-15,MBA15,213
2025-02-16,MBA15,189
2025-02-17,MBA15,226
2025-02-18,MBA15,323
2025-02-19,MBA15,303
2025-02-20,MBA15,420
2025-02-21,MBA15,199
2025-02-22,MBA15,93
2025-02-23,MBA15,211
2025-02-24,MBA15,282
2025-02-25,MBA15,289
2025-02-26,MBA15,271
2025-02-27,MBA15,307
2025-02-28,MBA15,253
2025-03-01,MBA15,221
2025-03-02,MBA15,215
2025-03-03,MBA15,284
2025-03-04,MBA15,221
2025-03-05,MBA15,278
2025-03-06,MBA15,247
2025-03-07,MBA15,257
2025-03-08,MBA15,218
2025-03-09,MBA15,266
2025-03-10,MBA15,288
2025-03-11,MBA15,120
2025-03-12,MBA15,103
2025-03-13,MBA15,265
2025-03-14,MBA15,247
2025-03-15,MBA15,327
2025-03-16,MBA15,209
2025-03-17,MBA15,285
2025-03-18,MBA15,263
2025-03-19,MBA15,417
2025-03-20,MBA15,270
2025-03-21,MBA15,302
2025-03-22,MBA15,248
2025-03-23,MBA15,215
2025-03-24,MBA15,294
2025-03-25,MBA15,280
2025-03-26,MBA15,225
2025-03-27,MBA15,264
2025-03-28,MBA15,227
2025-03-29,MBA15,240
2025-03-30,MBA15,199
2025-03-31,MBA15,279
2025-04-01,MBA15,226
2025-04-02,MBA15,277
2025-04-03,MBA15,270
2025-04-04,MBA15,287
2025-04-05,MBA15,213
2025-04-06,MBA15,223
2025-04-07,MBA15,118
2025-04-08,MBA15,301
2025-04-09,MBA15,206
2025-04-10,MBA15,166
2025-04-11,MBA15,347
2025-04-12,MBA15,221
2025-04-13,MBA15,110
2025-04-14,MBA15,330
2025-04-15,MBA15,257
2025-04-16,MBA15,289
2025-04-17,MBA15,316
2025-04-18,MBA15,265
2025-04-19,MBA15,169
2025-04-20,MBA15,248
2025-04-21,MBA15,275
2025-04-22,MBA15,344
2025-04-23,MBA15,191
2025-04-24,MBA15,292
2025-04-25,MBA15,305
2025-04-26,MBA15,228
2025-04-27,MBA15,201
2025-04-28,MBA15,268
2025-04-29,MBA15,264
2025-04-30,MBA15,290
2025-05-01,MBA15,253
2025-05-02,MBA15,239
2025-05-03,MBA15,168
2025-05-04,MBA15,205
2025-05-05,MBA15,302
2025-05-06,MBA15,352
2025-05-07,MBA15,236
2025-05-08,MBA15,244
2025-05-09,MBA15,109
2025-05-10,MBA15,195
2025-05-11,MBA15,231
2025-05-12,MBA15,276
2025-05-13,MBA15,297
2025-05-14,MBA15,319
2025-05-15,MBA15,279
2025-05-16,MBA15,256
2025-05-17,MBA15,218
2025-05-18,MBA15,257
2025-05-19,MBA15,258
2025-05-20,MBA15,242
2025-05-21,MBA15,264
2025-05-22,MBA15,255
2025-05-23,MBA15,322
2025-05-24,MBA15,202
2025-05-25,MBA15,231
2025-05-26,MBA15,273
2025-05-27,MBA15,242
2025-05-28,MBA15,249
2025-05-29,MBA15,278
2025-05-30,MBA15,278
2025-05-31,MBA15,211
2025-06-01,MBA15,309
2025-06-02,MBA15,310
2025-06-03,MBA15,244
2025-06-04,MBA15,258
2025-06-05,MBA15,301
2025-06-06,MBA15,294
2025-06-07,MBA15,189
2025-06-08,MBA15,236
2025-06-09,MBA15,256
2025-06-10,MBA15,215
2025-06-11,MBA15,266
2025-06-12,MBA15,331
2025-06-13,MBA15,304
2025-06-14,MBA15,221
2025-06-15,MBA15,177
2025-06-16,MBA15,216
2025-06-17,MBA15,276
2025-06-18,MBA15,286
2025-06-19,MBA15,295
2025-06-20,MBA15,292
2025-06-21,MBA15,242
2025-06-22,MBA15,230
2025-06-23,MBA15,309
2025-06-24,MBA15,260
2025-06-25,MBA15,276
2025-06-26,MBA15,225
2025-06-27,MBA15,259
2025-06-28,MBA15,251
2025-06-29,MBA15,241
2025-06-30,MBA15,206
2025-07-01,MBA15,333
2025-07-02,MBA15,279
2025-07-03,MBA15,280
2025-07-04,MBA15,257
2025-07-05,MBA15,211
2025-07-06,MBA15,227
2025-07-07,MBA15,292
2025-07-08,MBA15,284
2025-07-09,MBA15,259
2025-07-10,MBA15,249
2025-07-11,MBA15,373
2025-07-12,MBA15,145
2025-07-13,MBA15,237
2025-07-14,MBA15,289
2025-07-15,MBA15,306
2025-07-16,MBA15,382
2025-07-17,MBA15,299
2025-07-18,MBA15,264
2025-07-19,MBA15,276
2025-07-20,MBA15,245
2025-07-21,MBA15,273
2025-07-22,MBA15,103
2025-07-23,MBA15,276
2025-07-24,MBA15,314
2025-07-25,MBA15,243
2025-07-26,MBA15,196
2025-07-27,MBA15,190
2025-07-28,MBA15,278
2025-07-29,MBA15,261
2025-07-30,MBA15,223
2025-07-31,MBA15,210
2025-08-01,MBA15,355
2025-08-02,MBA15,320
2025-08-03,MBA15,290
2025-08-04,MBA15,385
2025-08-05,MBA15,601
2025-08-06,MBA15,390
2025-08-07,MBA15,388
2025-08-08,MBA15,313
2025-08-09,MBA15,264
2025-08-10,MBA15,310
2025-08-11,MBA15,374
2025-08-12,MBA15,464
2025-08-13,MBA15,407
2025-08-14,MBA15,379
2025-08-15,MBA15,496
2025-08-16,MBA15,319
2025-08-17,MBA15,345
2025-08-18,MBA15,386
2025-08-19,MBA15,346
2025-08-20,MBA15,361
2025-08-21,MBA15,338
2025-08-22,MBA15,384
2025-08-23,MBA15,354
2025-08-24,MBA15,336
2025-08-25,MBA15,389
2025-08-26,MBA15,384
2025-08-27,MBA15,555
2025-08-28,MBA15,368
2025-08-29,MBA15,346
2025-08-30,MBA15,316
2025-08-31,MBA15,312
2025-09-01,MBA15,354
2025-09-02,MBA15,382
2025-09-03,MBA15,343
2025-09-04,MBA15,395
2025-09-05,MBA15,419
2025-09-06,MBA15,92
2025-09-07,MBA15,266
2025-09-08,MBA15,396
2025-09-09,MBA15,314
2025-09-10,MBA15,385
2025-09-11,MBA15,362
2025-09-12,MBA15,369
2025-09-13,MBA15,314
2025-09-14,MBA15,273
2025-09-15,MBA15,354
2025-09-16,MBA15,410
2025-09-17,MBA15,361
2025-09-18,MBA15,338
2025-09-19,MBA15,386
2025-09-20,MBA15,339
2025-09-21,MBA15,264
2025-09-22,MBA15,401
2025-09-23,MBA15,593
2025-09-24,MBA15,376
2025-09-25,MBA15,139
2025-09-26,MBA15,240
2025-09-27,MBA15,335
2025-09-28,MBA15,322
2025-09-29,MBA15,352
2025-09-30,MBA15,365
2025-10-01,MBA15,297
2025-10-02,MBA15,222
2025-10-03,MBA15,257
2025-10-04,MBA15,233
2025-10-05,MBA15,239
2025-10-06,MBA15,287
2025-10-07,MBA15,268
2025-10-08,MBA15,424
2025-10-09,MBA15,247
2025-10-10,MBA15,283
2025-10-11,MBA15,214
2025-10-12,MBA15,269
2025-10-13,MBA15,359
2025-10-14,MBA15,108
2025-10-15,MBA15,258
2025-10-16,MBA15,281
2025-10-17,MBA15,277
2025-10-18,MBA15,124
2025-10-19,MBA15,232
2025-10-20,MBA15,258
2025-10-21,MBA15,266
2025-10-22,MBA15,253
2025-10-23,MBA15,131
2025-10-24,MBA15,131
2025-10-25,MBA15,214
2025-10-26,MBA15,228
2025-10-27,MBA15,246
2025-10-28,MBA15,269
2025-10-29,MBA15,309
2025-10-30,MBA15,261
2025-10-31,MBA15,244
2025-11-01,MBA15,150
2025-11-02,MBA15,260
2025-11-03,MBA15,438
2025-11-04,MBA15,389
2025-11-05,MBA15,448
2025-11-06,MBA15,356
2025-11-07,MBA15,377
2025-11-08,MBA15,303
2025-11-09,MBA15,286
2025-11-10,MBA15,399
2025-11-11,MBA15,391
2025-11-12,MBA15,428
2025-11-13,MBA15,365
2025-11-14,MBA15,662
2025-11-15,MBA15,309
2025-11-16,MBA15,372
2025-11-17,MBA15,409
2025-11-18,MBA15,435
2025-11-19,MBA15,430
2025-11-20,MBA15,411
2025-11-21,MBA15,409
2025-11-22,MBA15,347
2025-11-23,MBA15,337
2025-11-24,MBA15,161
2025-11-25,MBA15,478
2025-11-26,MBA15,381
2025-11-27,MBA15,449
2025-11-28,MBA15,387
2025-11-29,MBA15,318
2025-11-30,MBA15,283
2025-12-01,MBA15,409
2025-12-02,MBA15,394
2025-12-03,MBA15,367
2025-12-04,MBA15,402
2025-12-05,MBA15,372
2025-12-06,MBA15,383
2025-12-07,MBA15,313
2025-12-08,MBA15,365
2025-12-09,MBA15,414
2025-12-10,MBA15,161
2025-12-11,MBA15,417
2025-12-12,MBA15,351
2025-12-13,MBA15,336
2025-12-14,MBA15,292
2025-12-15,MBA15,418
2025-12-16,MBA15,430
2025-12-17,MBA15,392
2025-12-18,MBA15,159
2025-12-19,MBA15,424
2025-12-20,MBA15,355
2025-12-21,MBA15,304
2025-12-22,MBA15,551
2025-12-23,MBA15,396
2025-12-24,MBA15,610
2025-12-25,MBA15,390
2025-12-26,MBA15,406
2025-12-27,MBA15,308
2025-12-28,MBA15,326
2025-12-29,MBA15,435
2025-12-30,MBA15,380
2025-12-31,MBA15,395
2023-01-01,MBP14,170
2023-01-02,MBP14,205
2023-01-03,MBP14,206
2023-01-04,MBP14,185
2023-01-05,MBP14,284
2023-01-06,MBP14,246
2023-01-07,MBP14,291
2023-01-08,MBP14,158
2023-01-09,MBP14,189
2023-01-10,MBP14,151
2023-01-11,MBP14,240
2023-01-12,MBP14,195
2023-01-13,MBP14,238
2023-01-14,MBP14,166
2023-01-15,MBP14,137
2023-01-16,MBP14,171
2023-01-17,MBP14,202
2023-01-18,MBP14,199
2023-01-19,MBP14,181
2023-01-20,MBP14,128
2023-01-21,MBP14,160
2023-01-22,MBP14,201
2023-01-23,MBP14,238
2023-01-24,MBP14,207
2023-01-25,MBP14,187
2023-01-26,MBP14,200
2023-01-27,MBP14,177
2023-01-28,MBP14,172
2023-01-29,MBP14,130
2023-01-30,MBP14,200
2023-01-31,MBP14,217
2023-02-01,MBP14,205
2023-02-02,MBP14,177
2023-02-03,MBP14,224
2023-02-04,MBP14,158
2023-02-05,MBP14,159
2023-02-06,MBP14,208
2023-02-07,MBP14,124
2023-02-08,MBP14,177
2023-02-09,MBP14,187
2023-02-10,MBP14,220
2023-02-11,MBP14,125
2023-02-12,MBP14,167
2023-02-13,MBP14,179
2023-02-14,MBP14,188
2023-02-15,MBP14,176
2023-02-16,MBP14,183
2023-02-17,MBP14,194
2023-02-18,MBP14,155
2023-02-19,MBP14,141
2023-02-20,MBP14,151
2023-02-21,MBP14,176
2023-02-22,MBP14,177
2023-02-23,MBP14,298
2023-02-24,MBP14,175
2023-02-25,MBP14,174
2023-02-26,MBP14,116
2023-02-27,MBP14,201
2023-02-28,MBP14,189
2023-03-01,MBP14,208
2023-03-02,MBP14,189
2023-03-03,MBP14,176
2023-03-04,MBP14,157
2023-03-05,MBP14,156
2023-03-06,MBP14,200
2023-03-07,MBP14,215
2023-03-08,MBP14,65
2023-03-09,MBP14,186
2023-03-10,MBP14,316
2023-03-11,MBP14,170
2023-03-12,MBP14,171
2023-03-13,MBP14,185
2023-03-14,MBP14,178
2023-03-15,MBP14,236
2023-03-16,MBP14,196
2023-03-17,MBP14,199
2023-03-18,MBP14,170
2023-03-19,MBP14,140
2023-03-20,MBP14,188
2023-03-21,MBP14,196
2023-03-22,MBP14,167
2023-03-23,MBP14,197
2023-03-24,MBP14,208
2023-03-25,MBP14,143
2023-03-26,MBP14,167
2023-03-27,MBP14,172
2023-03-28,MBP14,177
2023-03-29,MBP14,44
2023-03-30,MBP14,188
2023-03-31,MBP14,198
2023-04-01,MBP14,146
2023-04-02,MBP14,224
2023-04-03,MBP14,224
2023-04-04,MBP14,182
2023-04-05,MBP14,173
2023-04-06,MBP14,180
2023-04-07,MBP14,216
2023-04-08,MBP14,179
2023-04-09,MBP14,187
2023-04-10,MBP14,176
2023-04-11,MBP14,205
2023-04-12,MBP14,178
2023-04-13,MBP14,229
2023-04-14,MBP14,177
2023-04-15,MBP14,131
2023-04-16,MBP14,135
2023-04-17,MBP14,194
2023-04-18,MBP14,209
2023-04-19,MBP14,208
2023-04-20,MBP14,172
2023-04-21,MBP14,187
2023-04-22,MBP14,147
2023-04-23,MBP14,133
2023-04-24,MBP14,183
2023-04-25,MBP14,223
2023-04-26,MBP14,167
2023-04-27,MBP14,199
2023-04-28,MBP14,224
2023-04-29,MBP14,186
2023-04-30,MBP14,194
2023-05-01,MBP14,201
2023-05-02,MBP14,204
2023-05-03,MBP14,184
2023-05-04,MBP14,167
2023-05-05,MBP14,272
2023-05-06,MBP14,204
2023-05-07,MBP14,177
2023-05-08,MBP14,187
2023-05-09,MBP14,189
2023-05-10,MBP14,203
2023-05-11,MBP14,195
2023-05-12,MBP14,165
2023-05-13,MBP14,185
2023-05-14,MBP14,205
2023-05-15,MBP14,221
2023-05-16,MBP14,217
2023-05-17,MBP14,186
2023-05-18,MBP14,228
2023-05-19,MBP14,203
2023-05-20,MBP14,180
2023-05-21,MBP14,162
2023-05-22,MBP14,170
2023-05-23,MBP14,191
2023-05-24,MBP14,212
2023-05-25,MBP14,186
2023-05-26,MBP14,199
2023-05-27,MBP14,149
2023-05-28,MBP14,142
2023-05-29,MBP14,134
2023-05-30,MBP14,150
2023-05-31,MBP14,174
2023-06-01,MBP14,184
2023-06-02,MBP14,219
2023-06-03,MBP14,138
2023-06-04,MBP14,137
2023-06-05,MBP14,349
2023-06-06,MBP14,216
2023-06-07,MBP14,149
2023-06-08,MBP14,209
2023-06-09,MBP14,192
2023-06-10,MBP14,170
2023-06-11,MBP14,173
2023-06-12,MBP14,262
2023-06-13,MBP14,186
2023-06-14,MBP14,185
2023-06-15,MBP14,210
2023-06-16,MBP14,167
2023-06-17,MBP14,142
2023-06-18,MBP14,74
2023-06-19,MBP14,183
2023-06-20,MBP14,195
2023-06-21,MBP14,196
2023-06-22,MBP14,205
2023-06-23,MBP14,184
2023-06-24,MBP14,162
2023-06-25,MBP14,104
2023-06-26,MBP14,158
2023-06-27,MBP14,195
2023-06-28,MBP14,167
2023-06-29,MBP14,206
2023-06-30,MBP14,191
2023-07-01,MBP14,163
2023-07-02,MBP14,243
2023-07-03,MBP14,242
2023-07-04,MBP14,180
2023-07-05,MBP14,205
2023-07-06,MBP14,158
2023-07-07,MBP14,81
2023-07-08,MBP14,181
2023-07-09,MBP14,143
2023-07-10,MBP14,153
2023-07-11,MBP14,190
2023-07-12,MBP14,201
2023-07-13,MBP14,188
2023-07-14,MBP14,211
2023-07-15,MBP14,178
2023-07-16,MBP14,149
2023-07-17,MBP14,154
2023-07-18,MBP14,168
2023-07-19,MBP14,201
2023-07-20,MBP14,195
2023-07-21,MBP14,185
2023-07-22,MBP14,122
2023-07-23,MBP14,141
2023-07-24,MBP14,214
2023-07-25,MBP14,228
2023-07-26,MBP14,197
2023-07-27,MBP14,238
2023-07-28,MBP14,295
2023-07-29,MBP14,168
2023-07-30,MBP14,158
2023-07-31,MBP14,95
2023-08-01,MBP14,267
2023-08-02,MBP14,327
2023-08-03,MBP14,300
2023-08-04,MBP14,270
2023-08-05,MBP14,216
2023-08-06,MBP14,214
2023-08-07,MBP14,248
2023-08-08,MBP14,278
2023-08-09,MBP14,289
2023-08-10,MBP14,264
2023-08-11,MBP14,280
2023-08-12,MBP14,218
2023-08-13,MBP14,191
2023-08-14,MBP14,277
2023-08-15,MBP14,263
2023-08-16,MBP14,279
2023-08-17,MBP14,296
2023-08-18,MBP14,350
2023-08-19,MBP14,193
2023-08-20,MBP14,207
2023-08-21,MBP14,262
2023-08-22,MBP14,266
2023-08-23,MBP14,265
2023-08-24,MBP14,271
2023-08-25,MBP14,273
2023-08-26,MBP14,77
2023-08-27,MBP14,228
2023-08-28,MBP14,276
2023-08-29,MBP14,249
2023-08-30,MBP14,254
2023-08-31,MBP14,286
2023-09-01,MBP14,280
2023-09-02,MBP14,187
2023-09-03,MBP14,186
2023-09-04,MBP14,272
2023-09-05,MBP14,262
2023-09-06,MBP14,225
2023-09-07,MBP14,238
2023-09-08,MBP14,263
2023-09-09,MBP14,409
2023-09-10,MBP14,227
2023-09-11,MBP14,252
2023-09-12,MBP14,260
2023-09-13,MBP14,246
2023-09-14,MBP14,238
2023-09-15,MBP14,254
2023-09-16,MBP14,191
2023-09-17,MBP14,185
2023-09-18,MBP14,295
2023-09-19,MBP14,273
2023-09-20,MBP14,268
2023-09-21,MBP14,284
2023-09-22,MBP14,267
2023-09-23,MBP14,218
2023-09-24,MBP14,199
2023-09-25,MBP14,258
2023-09-26,MBP14,294
2023-09-27,MBP14,272
2023-09-28,MBP14,276
2023-09-29,MBP14,269
2023-09-30,MBP14,209
2023-10-01,MBP14,121
2023-10-02,MBP14,221
2023-10-03,MBP14,210
2023-10-04,MBP14,196
2023-10-05,MBP14,237
2023-10-06,MBP14,212
2023-10-07,MBP14,146
2023-10-08,MBP14,132
2023-10-09,MBP14,190
2023-10-10,MBP14,175
2023-10-11,MBP14,185
2023-10-12,MBP14,204
2023-10-13,MBP14,234
2023-10-14,MBP14,169
2023-10-15,MBP14,164
2023-10-16,MBP14,239
2023-10-17,MBP14,199
2023-10-18,MBP14,213
2023-10-19,MBP14,211
2023-10-20,MBP14,209
2023-10-21,MBP14,145
2023-10-22,MBP14,124
2023-10-23,MBP14,212
2023-10-24,MBP14,204
2023-10-25,MBP14,174
2023-10-26,MBP14,183
2023-10-27,MBP14,177
2023-10-28,MBP14,133
2023-10-29,MBP14,122
2023-10-30,MBP14,238
2023-10-31,MBP14,201
2023-11-01,MBP14,291
2023-11-02,MBP14,306
2023-11-03,MBP14,270
2023-11-04,MBP14,200
2023-11-05,MBP14,244
2023-11-06,MBP14,256
2023-11-07,MBP14,297
2023-11-08,MBP14,251
2023-11-09,MBP14,255
2023-11-10,MBP14,268
2023-11-11,MBP14,243
2023-11-12,MBP14,263
2023-11-13,MBP14,291
2023-11-14,MBP14,269
2023-11-15,MBP14,302
2023-11-16,MBP14,250
2023-11-17,MBP14,262
2023-11-18,MBP14,230
2023-11-19,MBP14,245
2023-11-20,MBP14,278
2023-11-21,MBP14,276
2023-11-22,MBP14,277
2023-11-23,MBP14,306
2023-11-24,MBP14,266
2023-11-25,MBP14,207
2023-11-26,MBP14,223
2023-11-27,MBP14,309
2023-11-28,MBP14,268
2023-11-29,MBP14,277
2023-11-30,MBP14,250
2023-12-01,MBP14,278
2023-12-02,MBP14,233
2023-12-03,MBP14,278
2023-12-04,MBP14,286
2023-12-05,MBP14,261
2023-12-06,MBP14,248
2023-12-07,MBP14,267
2023-12-08,MBP14,309
2023-12-09,MBP14,87
2023-12-10,MBP14,212
2023-12-11,MBP14,272
2023-12-12,MBP14,275
2023-12-13,MBP14,299
2023-12-14,MBP14,260
2023-12-15,MBP14,292
2023-12-16,MBP14,70
2023-12-17,MBP14,265
2023-12-18,MBP14,296
2023-12-19,MBP14,205
2023-12-20,MBP14,291
2023-12-21,MBP14,290
2023-12-22,MBP14,264
2023-12-23,MBP14,194
2023-12-24,MBP14,215
2023-12-25,MBP14,276
2023-12-26,MBP14,277
2023-12-27,MBP14,275
2023-12-28,MBP14,296
2023-12-29,MBP14,300
2023-12-30,MBP14,252
2023-12-31,MBP14,328
2024-01-01,MBP14,177
2024-01-02,MBP14,199
2024-01-03,MBP14,210
2024-01-04,MBP14,216
2024-01-05,MBP14,213
2024-01-06,MBP14,150
2024-01-07,MBP14,143
2024-01-08,MBP14,237
2024-01-09,MBP14,219
2024-01-10,MBP14,201
2024-01-11,MBP14,230
2024-01-12,MBP14,168
2024-01-13,MBP14,133
2024-01-14,MBP14,115
2024-01-15,MBP14,283
2024-01-16,MBP14,204
2024-01-17,MBP14,210
2024-01-18,MBP14,195
2024-01-19,MBP14,202
2024-01-20,MBP14,145
2024-01-21,MBP14,169
2024-01-22,MBP14,173
2024-01-23,MBP14,205
2024-01-24,MBP14,185
2024-01-25,MBP14,172
2024-01-26,MBP14,194
2024-01-27,MBP14,181
2024-01-28,MBP14,146
2024-01-29,MBP14,215
2024-01-30,MBP14,199
2024-01-31,MBP14,179
2024-02-01,MBP14,192
2024-02-02,MBP14,197
2024-02-03,MBP14,110
2024-02-04,MBP14,131
2024-02-05,MBP14,286
2024-02-06,MBP14,215
2024-02-07,MBP14,187
2024-02-08,MBP14,208
2024-02-09,MBP14,199
2024-02-10,MBP14,144
2024-02-11,MBP14,150
2024-02-12,MBP14,171
2024-02-13,MBP14,325
2024-02-14,MBP14,346
2024-02-15,MBP14,225
2024-02-16,MBP14,221
2024-02-17,MBP14,192
2024-02-18,MBP14,140
2024-02-19,MBP14,196
2024-02-20,MBP14,224
2024-02-21,MBP14,184
2024-02-22,MBP14,207
2024-02-23,MBP14,302
2024-02-24,MBP14,151
2024-02-25,MBP14,171
2024-02-26,MBP14,222
2024-02-27,MBP14,172
2024-02-28,MBP14,243
2024-02-29,MBP14,210
2024-03-01,MBP14,149
2024-03-02,MBP14,178
2024-03-03,MBP14,147
2024-03-04,MBP14,192
2024-03-05,MBP14,192
2024-03-06,MBP14,245
2024-03-07,MBP14,198
2024-03-08,MBP14,186
2024-03-09,MBP14,177
2024-03-10,MBP14,236
2024-03-11,MBP14,216
2024-03-12,MBP14,202
2024-03-13,MBP14,187
2024-03-14,MBP14,162
